Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	BR_MIS_PRED	BR_PRED	MEM_ACCESS	L1I_CACHE	L1D_CACHE_WB
2.009789804	streamcluster	1	102	34	5.08	0.203	50876022	337275	7449100	14361486	19312749	163732
2.511932001	streamcluster	1	102	34	5.08	0.203	50764572	327081	7577516	14742369	19422769	160606
3.013700594	streamcluster	1	102	34	5.08	0.203	51188517	327493	7711197	15002970	19669190	162592
3.515904718	streamcluster	1	102	34	5.08	0.203	50648603	328114	7629443	14823522	19505977	159256
4.030669729	streamcluster	1	102	34	5.08	0.203	50595106	323284	7783010	15158765	19667416	158122
4.532126439	streamcluster	1	102	34	5.08	0.203	51565881	322078	7907751	15452555	19960813	159962
5.035734974	streamcluster	1	102	34	5.08	0.203	49147340	309884	7452889	14631633	19005310	153342
5.537688155	streamcluster	1	102	34	5.08	0.203	50765701	318409	7817110	15304681	19641646	158766
6.039546594	streamcluster	1	102	33.5	5.08	0.203	50922388	316382	7907653	15536882	19804007	160069
6.541341125	streamcluster	1	102	34	5.08	0.203	51161661	319878	7778395	15183685	19748017	160318
7.043182897	streamcluster	1	102	34	5.08	0.203	50321630	310149	7786669	15321212	19470393	153524
7.54526905	streamcluster	1	102	34	5.08	0.203	50701226	309175	7838377	15460095	19646383	159163
8.047296973	streamcluster	1	102	34	5.08	0.203	51164286	306703	8026092	15833069	19980699	161552
8.549119838	streamcluster	1	102	34	5.08	0.203	51276016	311578	8118023	15995781	20169658	159967
9.051024528	streamcluster	1	102	34	5.08	0.203	50514912	301805	8051323	15926601	19878525	155171
9.552965157	streamcluster	1	102	34	5.08	0.203	50809207	304212	8138979	16033478	20030252	157212
10.05481943	streamcluster	1	102	33.5	5.08	0.203	50603292	311236	8179014	16220359	20090948	156682
10.55655078	streamcluster	1	102	34	5.08	0.203	49889645	300102	7924208	15692559	19639516	155229
11.05872444	streamcluster	1	102	34	5.08	0.203	50018817	303489	7956601	15795313	19677442	155873
11.56023823	streamcluster	1	102	33.5	5.08	0.162	51180460	301004	8485477	16858015	20549869	158406
12.06261429	streamcluster	1	102	33.5	5.08	0.162	50739087	300243	8258780	16395349	20242045	156540
12.56440892	streamcluster	1	102	33.5	5.08	0.162	50176551	295645	8405020	16709472	20242294	152502
13.06648075	streamcluster	1	102	33.5	5.08	0.162	50538165	293957	8572736	16957608	20524667	160795
13.56803773	streamcluster	1	102	33.5	5.08	0.162	51233812	315808	8745014	17282398	21113202	152662
14.06975189	streamcluster	1	102	33	5.08	0.162	63796439	374126	8538972	16097980	23001392	205645
14.38793602	streamcluster	1	102	34	5.08	0.162	44156564	256919	6038355	11551386	16010418	147906
0.501317019	streamcluster	1	102	33.5	5.08	0.243	50222096	278294	11287268	23922060	24862084	127157
1.003183687	streamcluster	1	102	33.5	5.08	0.203	50344080	337484	7163145	13792825	18897328	157977
1.505047231	streamcluster	1	102	33	5.08	0.203	50509133	338639	7242812	13917284	19059953	158939
2.007172916	streamcluster	1	102	33.5	5.08	0.203	50733620	333735	7344904	14182083	19202376	156659
2.509109326	streamcluster	1	102	33.5	5.08	0.203	50891411	338268	7610381	14798558	19597053	157581
3.011325951	streamcluster	1	102	33.5	5.08	0.203	51089445	328290	7744828	15130661	19723761	159049
3.513195953	streamcluster	1	102	34	5.08	0.203	51837955	333800	7758762	15038229	19930124	161476
4.015115956	streamcluster	1	102	33.5	5.08	0.203	50179115	319930	7608807	14891509	19399120	156128
4.516985228	streamcluster	1	102	33.5	5.08	0.203	50910582	322916	7786376	15239376	19734742	157943
5.018834292	streamcluster	1	102	33.5	5.08	0.203	50214532	324252	7770043	15272684	19608721	155093
5.520613302	streamcluster	1	102	33.5	5.08	0.203	51795500	325777	7954150	15604716	20114988	160852
6.022644662	streamcluster	1	102	34	5.08	0.203	50800045	318160	7742560	15176868	19652763	155456
6.524134759	streamcluster	1	102	34	5.08	0.203	51127438	318699	7865164	15469649	19813046	155881
7.025935957	streamcluster	1	102	33.5	5.08	0.203	51047087	325170	7886210	15457740	19904017	154509
7.527882627	streamcluster	1	102	33.5	5.08	0.203	50975720	311099	7861014	15547147	19796606	155667
8.029714607	streamcluster	1	102	33.5	5.08	0.203	50077479	311156	7841016	15458799	19645071	152676
8.532818077	streamcluster	1	102	33.5	5.08	0.203	49566709	303051	7903988	15654733	19600955	152079
9.034739382	streamcluster	1	102	33.5	5.08	0.203	50303684	305134	8044249	15942516	19894885	154040
9.536539747	streamcluster	1	102	34	5.08	0.203	51042170	311755	8127853	16042659	20133660	157885
10.03882502	streamcluster	1	102	33	5.08	0.203	49570221	304025	8050992	16022636	19742210	152246
10.54063132	streamcluster	1	102	33.5	5.08	0.203	50128863	307502	7850895	15483042	19592631	153117
11.04273414	streamcluster	1	102	33.5	5.08	0.202	50078078	302573	8038727	15967707	19843270	152396
11.54421929	streamcluster	1	102	34	5.08	0.162	50177725	297541	8318972	16604896	20185420	150731
12.06685663	streamcluster	1	102	34	5.08	0.162	46041961	283141	7473790	14815038	18323612	140057
12.56867867	streamcluster	1	102	33	5.08	0.162	50901038	296430	8448948	16870234	20491663	152311
13.07077852	streamcluster	1	102	33.5	5.08	0.162	50835517	310932	8742184	17060708	20853301	157024
13.57256346	streamcluster	1	102	33.5	5.08	0.162	52733579	320489	8414571	16657016	21043680	161968
14.0757185	streamcluster	1	102	33.5	5.08	0.162	70599452	416683	9221106	17423311	25246493	225168
14.25177403	streamcluster	1	102	33	5.08	0.162	20558656	121317	3023780	5830009	7675353	69513
0.500503041	streamcluster	1	204	34	5.072	0.324	102276357	610355	18791196	38235646	44376472	282743
1.00165615	streamcluster	1	204	33.5	5.08	0.284	102096053	658896	14956775	28738627	38730207	307480
1.502642953	streamcluster	1	204	33.5	5.08	0.284	103492455	658685	15619032	30319199	39879298	309721
2.00361788	streamcluster	1	204	34	5.08	0.284	102979509	644006	15735988	30623592	39823396	309393
2.504561661	streamcluster	1	204	34	5.08	0.284	102769010	626999	15887072	31047695	39918380	305082
3.005539818	streamcluster	1	204	33	5.08	0.284	101984195	628325	15785612	30910998	39610625	305413
3.506328074	streamcluster	1	204	33.5	5.08	0.284	102588530	628508	15930463	31123956	39955170	305903
4.007269823	streamcluster	1	204	33.5	5.08	0.284	102824106	609458	16310568	32142352	40418611	300512
4.508247407	streamcluster	1	204	33.5	5.08	0.284	101936037	606375	16382363	32261006	40313324	296942
5.009647449	streamcluster	1	204	33	5.08	0.284	102142500	599180	16464799	32603096	40427597	298753
5.510604876	streamcluster	1	204	33.5	5.08	0.284	103386473	601411	16920640	33460147	41233156	300309
6.011475114	streamcluster	1	204	33.5	5.08	0.284	102813346	591103	17154734	34033764	41423023	296798
6.5123066	streamcluster	1	204	33.5	5.08	0.284	102978789	601719	17359124	34112512	41876586	302826
6.871305074	streamcluster	1	204	33.5	5.08	0.284	96088890	549222	12975494	24622769	34632103	302739
0.500580699	streamcluster	1	204	33.5	5.072	0.324	100776643	611108	18459609	37625815	43726513	281396
1.001916417	streamcluster	1	204	33	5.072	0.284	100108342	647186	14529550	27989590	37760888	302817
1.50288499	streamcluster	1	204	33.5	5.072	0.284	101025924	646155	15170386	29484903	38788599	303588
2.003817885	streamcluster	1	204	33	5.072	0.284	101168120	633006	15200101	29548260	38756454	299354
2.504598641	streamcluster	1	204	33	5.072	0.284	102727090	630504	15911131	31202171	39883147	302166
3.005582319	streamcluster	1	204	33	5.072	0.324	101270243	618851	15387254	30101996	38900027	303074
3.506360314	streamcluster	1	204	33	5.072	0.284	101344986	615205	15681611	30798550	39365286	299711
4.007323575	streamcluster	1	204	33	5.072	0.284	100886272	603616	15894610	31368134	39448239	300390
4.50826746	streamcluster	1	204	33.5	5.072	0.284	101119679	600614	16148285	31804929	39765188	298132
5.009407131	streamcluster	1	204	33.5	5.072	0.284	102423368	596510	16320715	32309136	40220063	301474
5.5103881	streamcluster	1	204	33.5	5.072	0.284	100967458	589602	16379497	32519860	40030743	296153
6.011419018	streamcluster	1	204	33.5	5.072	0.284	102630073	593817	16872676	33463779	40941953	296923
6.512373789	streamcluster	1	204	33.5	5.072	0.284	103405122	597656	17946377	35422336	42624186	296868
6.914711364	streamcluster	1	204	33.5	5.072	0.284	104480347	594999	13947120	26487621	37457165	325646
0.500689191	streamcluster	1	204	33.5	5.072	0.324	101547836	605662	18553635	37772032	43851361	286154
1.00189928	streamcluster	1	204	33	5.072	0.284	101049380	651399	14708439	28296568	38148522	315413
1.502663109	streamcluster	1	204	33.5	5.072	0.284	101639442	650271	15274761	29690919	38951627	317957
2.003637463	streamcluster	1	204	33	5.072	0.324	102717131	639404	15491947	30095552	39340042	320371
2.504579734	streamcluster	1	204	33.5	5.072	0.284	102104608	627108	15767448	30873815	39567535	318187
3.005742895	streamcluster	1	204	33	5.072	0.284	102498875	630269	15724016	30804370	39613457	318335
3.506503546	streamcluster	1	204	33.5	5.072	0.284	101739490	615377	15699420	30769587	39358394	316962
4.007436546	streamcluster	1	204	33.5	5.072	0.284	102667707	618253	16196558	31905532	40211114	315334
4.508443609	streamcluster	1	204	33.5	5.072	0.284	101589832	595781	16321403	32247665	40052019	305093
5.009642032	streamcluster	1	204	34	5.072	0.284	102633640	604267	16402599	32379542	40320246	314722
5.510410965	streamcluster	1	204	33.5	5.072	0.284	101809829	590846	16494508	32706297	40239603	309133
6.011375944	streamcluster	1	204	34	5.072	0.284	101023204	584098	16609187	32982531	40324472	302375
6.51232535	streamcluster	1	204	33.5	5.072	0.324	101820852	603663	17123681	33450672	41174990	315950
6.944592576	streamcluster	1	204	33.5	5.072	0.284	108416801	612160	15151354	29152792	39794997	338573
0.500391997	streamcluster	1	307.2	33	5.072	0.405	151667269	918903	25727744	51504183	62415753	419302
1.001058219	streamcluster	1	307.2	33	5.072	0.405	154689760	966757	22873443	44265313	58480219	453600
1.5037872	streamcluster	1	307.2	33	5.072	0.365	154271399	938822	23339706	45423578	59005411	443341
2.00434868	streamcluster	1	307.2	33	5.072	0.365	154988580	927422	23893739	46760711	59719299	452771
2.505098081	streamcluster	1	307.2	33	5.072	0.405	154641794	915867	23890246	46853610	59636300	449933
3.005793678	streamcluster	1	307.2	33	5.072	0.405	153666180	888434	24392607	48089037	60013397	445049
3.506556413	streamcluster	1	307.2	33.5	5.072	0.365	153761591	883195	24621067	48684644	60265896	440081
4.007119403	streamcluster	1	307.2	33	5.072	0.405	154414144	869533	25451573	50490752	61377351	436878
4.507700675	streamcluster	1	307.2	33	5.072	0.365	174681956	996920	26397959	50918344	66532281	507725
4.549754535	streamcluster	1	307.2	33.5	5.072	0.405	15287801	80726	2182135	4256037	5511079	53582
0.500381631	streamcluster	1	307.2	33.5	5.072	0.405	153689518	933046	26063500	52150902	63189135	430656
1.001144418	streamcluster	1	307.2	33	5.072	0.365	153945836	960379	22887452	44213063	58433667	452103
1.501699647	streamcluster	1	307.2	33	5.072	0.365	151874275	928504	23065686	44782560	58103123	446898
2.003340946	streamcluster	1	307.2	33	5.072	0.405	151579349	909934	23213857	45367552	58082734	441872
2.504029199	streamcluster	1	307.2	33	5.072	0.365	154452090	912260	23887683	46774201	59518802	450213
3.004577345	streamcluster	1	307.2	33	5.072	0.365	153931441	891871	24590107	48356425	60226689	444979
3.505124085	streamcluster	1	307.2	33	5.072	0.405	153560936	881350	24517045	48390714	60007251	445977
4.005814734	streamcluster	1	307.2	33.5	5.072	0.365	153268261	862486	25109173	49795413	60625716	439532
4.506645283	streamcluster	1	307.2	33	5.072	0.365	168386466	957734	26201566	50806528	64967887	495298
4.59446169	streamcluster	1	307.2	33	5.072	0.365	37143151	203763	5072455	9636577	13335653	117406
0.500362047	streamcluster	1	307.2	32.5	5.072	0.405	153389978	937241	26018516	52122490	63099644	431811
1.001046238	streamcluster	1	307.2	33	5.072	0.365	153330411	968308	22760909	44047212	58148446	452689
1.501603603	streamcluster	1	307.2	33	5.072	0.365	154435570	944249	23394241	45562091	59013332	446576
2.002258106	streamcluster	1	307.2	33	5.072	0.405	155505142	939272	23936071	46822972	59801475	450990
2.502866358	streamcluster	1	307.2	33	5.072	0.365	154793320	923325	23955753	46974913	59704227	453355
3.003580549	streamcluster	1	307.2	32.5	5.072	0.365	153627945	903788	24553175	48472594	60143220	443577
3.504275834	streamcluster	1	307.2	32.5	5.072	0.405	153521714	892593	24646008	48714763	60202463	440985
4.004916326	streamcluster	1	307.2	33	5.072	0.365	153826603	868917	25423675	50465726	61142805	436961
4.5054964	streamcluster	1	307.2	33	5.072	0.365	176805145	1014148	26661308	51476714	67311468	522001
4.550949512	streamcluster	1	307.2	33	5.072	0.365	15958974	83617	2296744	4463122	5759001	56379
0.500382726	streamcluster	1	403.2	33	5.072	0.526	201428312	1216796	32669209	64813815	80253220	575908
1.000887173	streamcluster	1	403.2	33	5.072	0.486	203034572	1232967	30262315	58699502	76494009	602062
1.501329222	streamcluster	1	403.2	33	5.072	0.446	201601846	1196531	30466046	59543490	76341150	590871
2.001896275	streamcluster	1	403.2	33.5	5.072	0.486	202363423	1177497	31060492	60882021	77138597	589811
2.502352491	streamcluster	1	403.2	33	5.064	0.486	202253431	1144121	32044959	63266343	78206235	589067
3.002967931	streamcluster	1	403.2	33	5.072	0.446	201304254	1127842	32399276	64147037	78539302	577422
3.503685925	streamcluster	1	403.2	33	5.072	0.446	222938968	1251657	33822735	65554415	84427063	642433
3.522260502	streamcluster	1	403.2	33	5.072	0.486	8565625	41696	1305024	2590248	3153167	29796
0.500416944	streamcluster	1	403.2	33	5.072	0.446	200767368	1204923	32567336	64618998	80093771	559689
1.001011185	streamcluster	1	403.2	33	5.072	0.486	200517580	1222717	29662676	57598594	75509072	576660
1.501570009	streamcluster	1	403.2	33.5	5.064	0.446	202294778	1197202	30713476	60025499	76939121	574892
2.00203659	streamcluster	1	403.2	33	5.072	0.446	202247091	1174541	30981839	60826009	77225957	572265
2.502735261	streamcluster	1	403.2	33	5.072	0.446	201321676	1149407	31910683	62938504	78236111	567276
3.003196269	streamcluster	1	403.2	33	5.064	0.486	199125391	1115237	31939898	63302965	77690301	556458
3.50378551	streamcluster	1	403.2	33	5.072	0.446	225353459	1256027	34150617	66351502	85261136	646075
3.514462807	streamcluster	1	403.2	33	5.072	0.446	4605400	23445	648502	1178773	1660846	15747
0.500303504	streamcluster	1	403.2	33	5.072	0.446	199574123	1193653	32513435	64429114	79509156	560914
1.000930923	streamcluster	1	403.2	33.5	5.072	0.486	202087611	1217812	30130341	58351507	76031824	583055
1.501490163	streamcluster	1	403.2	33	5.064	0.486	202164057	1186378	30720311	59930845	76610515	582699
2.001944192	streamcluster	1	403.2	33	5.072	0.486	201772621	1165009	31157317	60978806	77076365	580603
2.502563329	streamcluster	1	403.2	33	5.072	0.446	201835636	1139518	32007247	63005773	78188475	572852
3.003186634	streamcluster	1	403.2	33	5.064	0.486	201677251	1126261	32354248	63882476	78370981	567682
3.503733061	streamcluster	1	403.2	33	5.072	0.486	221431441	1218183	34123311	66207921	84431357	630662
3.545484205	streamcluster	1	403.2	33	5.072	0.446	19131552	101740	2836904	5434643	7011856	62362
0.500384496	streamcluster	1	518.4	33	5.064	0.526	259957527	1536093	40959323	80694051	101140972	742089
1.000810347	streamcluster	1	518.4	32.5	5.064	0.567	261223989	1525251	38967587	75670015	97761034	738029
1.501265834	streamcluster	1	518.4	33	5.064	0.567	260664437	1501257	39315810	76740105	97935351	731913
2.001636268	streamcluster	1	518.4	33	5.064	0.567	259955286	1439628	40636738	79943368	99247365	719714
2.502012118	streamcluster	1	518.4	33	5.064	0.567	259568092	1411538	42400885	83674351	101319530	717253
2.747507191	streamcluster	1	518.4	33	5.064	0.567	150490162	818773	20961705	40118241	54176995	438612
0.500344547	streamcluster	1	518.4	33	5.064	0.567	259380003	1535673	40780614	80500455	100741834	713832
1.000853943	streamcluster	1	518.4	33	5.064	0.567	259511350	1529659	38583655	74994360	97165983	727912
1.501226772	streamcluster	1	518.4	33	5.064	0.567	260820660	1499891	39200916	76599965	97765570	729279
2.001602361	streamcluster	1	518.4	33	5.064	0.567	259732019	1452775	40458371	79697692	99134664	719018
2.501975503	streamcluster	1	518.4	33	5.064	0.567	259597090	1419255	42199383	83354887	101281864	716496
2.761059613	streamcluster	1	518.4	33	5.064	0.607	155693857	856740	21944758	42195538	56500737	454538
0.500245065	streamcluster	1	518.4	33	5.064	0.567	256801836	1514049	40455112	79785251	99856482	704645
1.000758054	streamcluster	1	518.4	33	5.064	0.567	260302335	1524823	38627834	75004003	97275804	735991
1.501238021	streamcluster	1	518.4	33	5.064	0.567	259510523	1480968	39190749	76604409	97619729	734061
2.00160934	streamcluster	1	518.4	33	5.064	0.567	259619391	1439390	40477095	79708001	99108511	717434
2.5019817	streamcluster	1	518.4	33	5.064	0.567	259927363	1413211	42387788	83655267	101529721	709417
2.74736948	streamcluster	1	518.4	33	5.064	0.567	152562489	834886	21189983	40619474	54943208	442599
0.500312098	streamcluster	1	614.4	33	5.064	0.607	306234823	1771945	47209621	92820500	116662314	858385
1.000711907	streamcluster	1	614.4	33	5.064	0.648	307366157	1740468	45335416	88085684	113321260	872511
1.501050048	streamcluster	1	614.4	33	5.064	0.648	308567970	1697602	46716278	91537605	115125718	868302
2.001470535	streamcluster	1	614.4	33	5.064	0.648	307822049	1648186	48124961	94863840	116583088	862662
2.368918542	streamcluster	1	614.4	33	5.064	0.648	250876878	1332501	37414709	72539683	92714845	712276
0.500304911	streamcluster	1	614.4	33	5.064	0.607	307576724	1815546	47330815	93291249	117549017	838885
1.000675865	streamcluster	1	614.4	33	5.064	0.648	308391374	1785643	45363176	88528970	114051038	851382
1.501105883	streamcluster	1	614.4	33	5.064	0.648	308403315	1737458	46809273	91971918	115731397	848153
2.00145069	streamcluster	1	614.4	32.5	5.064	0.648	307529225	1684193	48163839	95323264	116894222	841094
2.338683101	streamcluster	1	614.4	33	5.064	0.648	228898743	1236127	33697319	65337195	84198501	649409
0.500226367	streamcluster	1	614.4	33	5.064	0.607	307121274	1784085	47319735	93048698	117049868	854127
1.000693834	streamcluster	1	614.4	33.5	5.064	0.648	307113560	1750222	45163214	87880155	113254059	859940
1.501033017	streamcluster	1	614.4	33.5	5.064	0.648	308396184	1708142	46888574	91857232	115549845	857589
2.001448139	streamcluster	1	614.4	33	5.064	0.648	308247890	1665013	48207753	95162135	116961231	841057
2.350133856	streamcluster	1	614.4	33	5.064	0.648	236367513	1266211	35007011	67752364	87094940	665844
0.500516687	streamcluster	1	710.4	33	5.064	0.688	356307183	2043439	53680080	105207762	133282170	986227
1.000818994	streamcluster	1	710.4	33	5.056	0.728	356147894	1999085	52249424	101782642	130434096	983683
1.501170312	streamcluster	1	710.4	33.5	5.056	0.728	354647059	1928980	53688592	105488212	131665130	959802
2.001481213	streamcluster	1	710.4	33	5.056	0.728	368018513	1947365	56714960	111158879	137959468	1004550
2.05711739	streamcluster	1	710.4	33	5.056	0.729	52688672	275831	6783587	12832793	17822685	155180
0.500275327	streamcluster	1	710.4	33.5	5.064	0.648	356013957	2063771	53783615	105517707	133709635	970063
1.000652791	streamcluster	1	710.4	33.5	5.056	0.728	357646318	2006258	52148208	101593392	130398761	979562
1.500957963	streamcluster	1	710.4	33	5.056	0.728	357613409	1942338	54054165	106288003	132714853	976499
2.001327927	streamcluster	1	710.4	33	5.056	0.728	356259151	1895814	54906728	107829122	133441408	975550
2.06121645	streamcluster	1	710.4	33.5	5.056	0.728	60178820	313634	7626248	14317817	20281854	176778
0.500208502	streamcluster	1	710.4	33	5.064	0.648	359044720	2069925	54381584	106575107	134945349	965655
1.00054534	streamcluster	1	710.4	33	5.056	0.728	356174097	2006025	52214800	101682970	130365951	974516
1.50083348	streamcluster	1	710.4	33	5.056	0.728	358523126	1943669	54537757	107240095	133462483	967129
2.001138026	streamcluster	1	710.4	33	5.056	0.728	374428065	1985794	57016853	111523500	139334218	1009299
2.034571046	streamcluster	1	710.4	33	5.056	0.728	33596530	172364	4379232	8290847	11428057	97657
0.500206054	streamcluster	1	921.6	33.5	5.056	0.688	459861261	2581167	67066048	131247759	166976117	1200418
1.000501955	streamcluster	1	921.6	34	5.056	0.849	460858684	2473903	66481444	130072026	164729785	1213261
1.500739259	streamcluster	1	921.6	33.5	5.056	0.889	462181941	2420110	69897087	137344821	169366941	1200742
1.625616433	streamcluster	1	921.6	33.5	5.056	0.889	137977326	695026	18479985	35664259	47436427	374756
0.500254545	streamcluster	1	921.6	33.5	5.056	0.808	462060292	2550692	67173391	131549582	166761517	1211850
1.000574143	streamcluster	1	921.6	33	5.056	0.889	459855458	2473935	66099799	129399311	163815408	1212743
1.500848845	streamcluster	1	921.6	33.5	5.056	0.889	460205111	2380193	69698025	137311869	168059047	1200567
1.631550955	streamcluster	1	921.6	33.5	5.048	0.888	146599328	747830	19449693	37330489	50051260	394409
0.500174959	streamcluster	1	921.6	33	5.056	0.768	460140894	2560987	67135628	131402090	166768456	1219431
1.000522736	streamcluster	1	921.6	33	5.056	0.889	459463103	2476802	66363480	129680793	164378754	1221001
1.500781239	streamcluster	1	921.6	33.5	5.056	0.889	461765593	2407167	70108824	137963277	169189398	1212708
1.625339863	streamcluster	1	921.6	33.5	5.056	0.889	141669226	722319	18993010	36452377	48759226	385689
0.500169751	streamcluster	1	1036.8	33	5.056	0.808	520037835	2862665	74412687	145776718	185442571	1358758
1.000513465	streamcluster	1	1036.8	33.5	5.048	0.928	521289385	2729822	74703185	146550822	184277140	1371519
1.449241986	streamcluster	1	1036.8	33.5	5.048	0.969	493404743	2518440	71327359	139690584	175225667	1296873
0.500174335	streamcluster	1	1036.8	33	5.048	0.848	520726068	2840982	74843069	146213472	185621955	1347820
1.000503986	streamcluster	1	1036.8	34	5.04	0.967	519149977	2717590	74330683	145264196	183113492	1357847
1.490243894	streamcluster	1	1036.8	34	5.04	0.967	518412200	2635383	75114324	146750650	184001162	1363395
0.500173657	streamcluster	1	1036.8	33.5	5.048	0.848	519407057	2827704	74714643	145968946	185162078	1357504
1.00045914	streamcluster	1	1036.8	34	5.04	0.967	521181087	2725682	74410936	145469185	183439677	1353128
1.473795254	streamcluster	1	1036.8	34	5.04	0.967	516429787	2613367	74850569	146282749	183180685	1350584
0.500161105	streamcluster	1	1132.8	33.5	5.056	0.849	553421243	2963824	78776169	153856493	195179744	1410832
1.000431849	streamcluster	1	1132.8	33.5	5.048	1.009	555088928	2866400	79457995	155435945	195065900	1417016
1.394610626	streamcluster	1	1132.8	34	5.048	1.009	460675688	2292051	66303419	129321369	162108344	1191537
0.500166314	streamcluster	1	1132.8	34	5.056	0.889	552128547	2982487	78542198	153630891	195147111	1414986
1.000429401	streamcluster	1	1132.8	34	5.048	1.009	549999295	2847542	78296382	153307506	192866072	1425183
1.386453808	streamcluster	1	1132.8	34	5.048	1.009	451388375	2260284	64847715	126671199	159035665	1171339
0.500176053	streamcluster	1	1132.8	33.5	5.056	0.93	553436432	2984430	78405673	153253186	194808010	1411899
1.000432421	streamcluster	1	1132.8	33.5	5.048	1.009	550166491	2840602	77859976	152389679	191744400	1419336
1.405541992	streamcluster	1	1132.8	34	5.048	1.049	468380653	2346266	66932991	130685574	164101493	1213470
0.500213034	streamcluster	1	1224	34	5.048	1.009	599596262	3188301	84080785	164488251	208668775	1501317
1.000471954	streamcluster	1	1224	34.5	5.048	1.13	606233440	3058590	85562724	167895854	209853752	1514250
1.29303096	streamcluster	1	1224	34.5	5.04	1.169	377010931	1853900	53068515	103478897	130318328	955062
0.500161418	streamcluster	1	1224	34.5	5.048	0.969	602131973	3220913	84043600	164571315	209210817	1507374
1.000469193	streamcluster	1	1224	34.5	5.048	1.13	600246543	3065955	84734869	166528651	208345548	1511725
1.289053049	streamcluster	1	1224	34.5	5.04	1.169	373722960	1838002	52252294	101964098	128549686	947453
0.500166261	streamcluster	1	1224	34	5.048	1.009	596142907	3177275	82969981	162320181	206721719	1511629
1.00042216	streamcluster	1	1224	34	5.048	1.171	599347516	3050337	84459059	165756645	207565000	1528800
1.302107123	streamcluster	1	1224	34	5.04	1.169	385117520	1914724	53843274	104985802	132735011	982874
0.500153553	streamcluster	1	1428	34.5	5.04	1.209	701039091	3650711	95921592	187116820	237602582	1735551
1.000394191	streamcluster	1	1428	35.5	5.032	1.449	701959347	3466621	98151419	192774782	238786209	1724952
1.148025421	streamcluster	1	1428	35	5.032	1.489	237031978	1149847	31391861	60449659	78324294	604154
0.500147042	streamcluster	1	1428	34.5	5.04	1.169	702604708	3630529	95487750	186787376	237389711	1763082
1.00042914	streamcluster	1	1428	34.5	5.032	1.408	706190557	3448792	98643713	194255515	240386055	1757367
1.137596567	streamcluster	1	1428	35	5.032	1.489	217936961	1051033	28396686	54667206	71312969	554741
0.500146938	streamcluster	1	1428	34.5	5.04	1.368	704358391	3640836	96133272	187968224	239168562	1731411
1.000389452	streamcluster	1	1428	35	5.032	1.489	698916872	3424178	97469527	191780599	238063982	1703051
1.142869928	streamcluster	1	1428	35	5.032	1.529	225633600	1080815	29436565	56695542	73788197	565547
0.500204544	streamcluster	1	1479	34.5	5.04	1.368	730649343	3749945	99521585	194147873	246311482	1794991
1.000486121	streamcluster	1	1479	35	5.032	1.569	724991047	3520160	101085191	198735053	245336930	1763649
1.117472993	streamcluster	1	1479	35	5.032	1.61	197163482	950739	25503341	48793566	64194798	501631
0.50014798	streamcluster	1	1479	34.5	5.024	1.326	728547804	3760305	98640908	193136625	245530526	1765620
1.000370962	streamcluster	1	1479	35	5.024	1.567	728066401	3542722	102119619	201323765	247695143	1760551
1.097815629	streamcluster	1	1479	35.5	5.016	1.605	168660888	807432	20621271	39578732	53390115	424137
0.500184283	streamcluster	1	1479	35	5.024	1.406	729124540	3752767	99107003	193648100	246149090	1788131
1.000483777	streamcluster	1	1479	35.5	5.016	1.564	730690495	3560623	102888922	202400459	249383161	1777252
1.102637415	streamcluster	1	1479	35.5	5.016	1.605	173713472	835168	21180257	40555652	54889382	439539
0.501275768	vips	1	102	34	5.08	0.203	51300577	281810	11464547	24240731	25244822	132002
1.003337545	vips	1	102	33.5	5.08	0.203	48318182	329045	6822692	13183761	18087764	152007
0.501308478	vips	1	102	33.5	5.08	0.203	50658933	276528	11327653	24000574	24940294	131831
0.500523353	vips	1	204	33.5	5.072	0.324	101834128	605477	18704878	38046692	44069214	278505
1.001876832	vips	1	204	33	5.072	0.284	102343182	658279	14888764	28624592	38526105	309667
1.502810821	vips	1	204	33	5.072	0.284	101627157	650594	15437021	30020526	39117759	303114
2.003757727	vips	1	204	33	5.072	0.284	103169098	645913	15755708	30627866	39782108	305919
2.504532024	vips	1	204	33	5.08	0.284	102647994	629947	15915346	31115927	39815323	303407
3.00570404	vips	1	204	33	5.08	0.284	102416063	634370	15819398	30929723	39626636	306846
3.506486983	vips	1	204	33	5.08	0.284	102578458	622173	15915044	31125673	39759850	306231
4.007433212	vips	1	204	33	5.08	0.284	102311299	617067	16277499	32013512	40170654	306732
4.508206468	vips	1	204	33.5	5.08	0.284	102962693	608935	16527776	32587117	40554804	304811
5.009183427	vips	1	204	33	5.08	0.284	101995984	604085	16465018	32532367	40310646	298302
5.509944443	vips	1	204	33.5	5.08	0.284	102468152	599425	16772735	33117445	40774974	300779
6.010698479	vips	1	204	33	5.08	0.284	101845013	589873	17026264	33722174	40886297	296953
6.511655646	vips	1	204	33	5.072	0.284	103187583	612245	17704338	34812354	42353928	302282
7.012471715	vips	1	204	33.5	5.08	0.284	121923837	606329	16271355	28833710	41520655	327535
7.513738994	vips	1	204	33	5.08	0.284	98216494	176098	13346720	32105054	32195944	769905
7.753413714	vips	1	204	33	5.08	0.284	50450956	167820	7539446	15690570	20306889	190333
0.501253893	vips	1	204	33	5.072	0.324	102028390	614550	18734559	38111845	44280516	284321
