#Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	EXC_TAKEN	L1I_CACHE	L2D_CACHE	BUS_ACCESS	BUS_CYCLES
2.001694823	fluidanimate	518.4	39.0	5.064	0.567	254635188	22075	97885617	8077645	7406603	254633876
2.502174923	fluidanimate	518.4	39.0	5.064	0.566	255007591	22158	98916974	8018205	7562236	255007677
2.904501636	fluidanimate	518.4	39.0	5.064	0.567	228820272	17499	92423303	6576358	6665050	228783515
0.500251344	fluidanimate	518.4	39.0	5.064	0.567	253660823	19261	99039177	7936230	7023010	253692507
1.000862487	fluidanimate	518.4	39.0	5.056	0.567	255556107	21181	95989543	8289677	7367938	255556005
1.501233521	fluidanimate	518.4	39.0	5.064	0.567	256067340	22114	96594305	8266536	7546473	256063178
2.001709817	fluidanimate	518.4	39.0	5.064	0.567	252486963	21732	97055640	8085428	7457783	252486348
2.502078612	fluidanimate	518.4	39.0	5.064	0.567	254493929	22169	98838582	8022889	7434901	254492421
2.916728124	fluidanimate	518.4	39.0	5.064	0.606	236330341	18218	95602873	6803436	6807995	236296756
0.500283896	fluidanimate	518.4	39.0	5.064	0.567	251114442	19172	98085969	7830557	6983329	251203040
1.000715919	fluidanimate	518.4	39.0	5.056	0.567	254519931	21178	95528742	8218431	7430607	254463475
1.501095546	fluidanimate	518.4	39.0	5.064	0.567	254022707	21928	95567295	8163926	7688825	254021283
2.001574341	fluidanimate	518.4	38.5	5.064	0.567	255148431	22077	97767309	8101025	7638118	255145678
2.502061000	fluidanimate	518.4	39.0	5.064	0.567	253161783	22112	98390938	7900497	7502471	253162665
2.919624425	fluidanimate	518.4	39.0	5.056	0.606	233148802	17919	94190782	6656123	6767989	233111583
0.500247279	fluidanimate	614.4	38.5	5.056	0.605	301171797	23098	115600098	9306468	8256067	301216978
1.000600237	fluidanimate	614.4	39.0	5.048	0.646	303055831	25251	112559074	9630295	8766717	303007493
1.500931997	fluidanimate	614.4	39.0	5.048	0.686	301941109	25884	113466589	9518646	8895757	301974236
2.001364331	fluidanimate	614.4	39.0	5.048	0.646	304048540	26479	116267571	9422178	8827098	304052908
2.469078922	fluidanimate	614.4	39.0	5.048	0.646	304685417	23862	120726389	8742803	8727902	304643295
0.500304623	fluidanimate	614.4	38.5	5.064	0.647	301216708	22983	115812910	9343963	8205083	301248157
1.000741018	fluidanimate	614.4	39.0	5.056	0.647	299488030	24942	111276868	9566783	8601590	299487129
1.501069495	fluidanimate	614.4	38.5	5.056	0.648	302176134	26014	113708838	9546120	8724737	302176275
2.001403806	fluidanimate	614.4	39.0	5.056	0.647	300595320	25944	114636729	9346623	8793117	300594452
2.492569754	fluidanimate	614.4	38.5	5.056	0.647	320246350	25071	127517462	9191692	9171401	320208108
0.500224568	fluidanimate	614.4	39.0	5.064	0.648	300033408	22835	115137614	9313704	8185241	300065509
1.000603201	fluidanimate	614.4	39.0	5.056	0.647	301189255	25067	111855433	9613863	8680822	301189481
1.500938292	fluidanimate	614.4	39.0	5.056	0.647	302794077	25961	114168199	9573883	8726541	302791317
2.001270049	fluidanimate	614.4	39.0	5.056	0.687	300048283	25984	114505751	9373154	8680018	300047815
2.475717013	fluidanimate	614.4	39.0	5.056	0.647	309398195	24183	122396443	8963819	8961471	309361165
0.500264099	fluidanimate	710.4	39.0	5.048	0.686	349721614	26605	131823416	10618073	9518573	349757370
1.000602938	fluidanimate	710.4	39.0	5.048	0.726	349953091	29130	128545399	10889930	9892740	349948100
1.500997039	fluidanimate	710.4	39.0	5.048	0.726	349671172	29637	130717019	10718510	9999157	349670329
2.001304367	fluidanimate	710.4	39.0	5.048	0.726	347769300	28958	131773350	10406595	9898422	347767574
2.175283084	fluidanimate	710.4	39.0	5.048	0.726	144154489	10511	58124413	3868776	4166068	144118355
0.500331651	fluidanimate	710.4	39.0	5.056	0.687	349080653	26616	132009421	10690409	9440241	349078721
1.000689396	fluidanimate	710.4	38.5	5.056	0.728	350361662	29220	129168893	10983118	9910537	350393985
1.500996515	fluidanimate	710.4	39.0	5.056	0.728	350689766	29709	131158427	10818712	10033718	350690223
2.001324051	fluidanimate	710.4	39.5	5.056	0.728	358822586	29976	135367332	10790034	10133738	358877531
2.148087322	fluidanimate	710.4	39.0	5.056	0.728	115685169	8001	48159273	3001136	3414428	115591557
0.500310452	fluidanimate	710.4	39.0	5.048	0.726	350055914	26583	132072709	10654801	9404233	350092447
1.000735697	fluidanimate	710.4	39.0	5.048	0.726	349856657	29008	128629876	10911386	9916816	349851152
1.501037346	fluidanimate	710.4	39.5	5.048	0.726	348076284	29410	129863084	10713655	9993465	348073983
2.001337484	fluidanimate	710.4	39.0	5.048	0.726	349549735	29080	132459046	10480023	9952721	349549495
2.176093143	fluidanimate	710.4	39.0	5.048	0.726	145169879	10502	58506190	3895579	4111005	145133328
0.500183103	fluidanimate	921.6	39.5	5.048	0.848	451767223	33704	164831834	13331147	11869647	451802179
1.000497564	fluidanimate	921.6	39.0	5.048	0.928	453827276	36996	162531471	13593642	12613503	453824356
1.500763899	fluidanimate	921.6	39.5	5.048	0.888	451153476	37266	165765566	13241751	12400405	451155357
1.730322485	fluidanimate	921.6	39.5	5.048	0.888	233091038	16771	90690889	6189193	6310424	233049232
0.500248105	fluidanimate	921.6	39.5	5.056	0.728	452107462	33838	165054438	13408462	11786715	452142542
1.000529855	fluidanimate	921.6	39.5	5.048	0.888	454210643	37170	163544521	13646904	12210596	454206733
1.500786241	fluidanimate	921.6	39.0	5.048	0.928	451351773	37127	166062526	13300656	12287710	451353890
1.726787515	fluidanimate	921.6	39.0	5.048	0.888	231558551	17000	89290159	6206216	6185205	231517529
0.500236019	fluidanimate	921.6	39.0	5.056	0.768	454444911	34254	166299858	13520196	11918844	454481804
1.000594802	fluidanimate	921.6	39.0	5.048	0.888	454824610	37361	163999627	13766102	12481983	454823186
1.500872489	fluidanimate	921.6	39.0	5.048	0.888	452796238	37267	167792499	13353842	12327469	452793885
1.705227493	fluidanimate	921.6	39.0	5.048	0.888	210194684	15480	80746271	5622947	5802278	210153917
0.500171538	fluidanimate	1036.8	39.5	5.056	0.848	510622159	38006	183201893	15004271	13201551	510660258
1.000440110	fluidanimate	1036.8	39.5	5.048	0.969	511830221	41397	181758921	15166736	13777419	511822903
1.500705712	fluidanimate	1036.8	39.5	5.048	0.969	531107729	43174	190469572	15405693	14900657	531124279
1.543041305	fluidanimate	1036.8	39.5	5.048	0.969	45396704	1468	22949036	708762	682905	45341526
0.500172423	fluidanimate	1036.8	39.0	5.056	0.888	513493473	38333	184129489	15055837	13310527	513534489
1.000439119	fluidanimate	1036.8	39.0	5.048	0.969	513536876	41604	182161441	15215535	13846733	513531440
1.500702273	fluidanimate	1036.8	39.5	5.048	0.969	532239904	42557	194516597	15125546	14496611	532256794
1.531941704	fluidanimate	1036.8	39.5	5.048	0.969	34130225	1475	15094689	703809	693369	34069999
0.500171068	fluidanimate	1036.8	39.5	5.056	0.848	510878985	38160	183441497	14944450	13321041	510915037
1.000576984	fluidanimate	1036.8	39.5	5.048	0.969	509263334	41341	181537980	14998011	13719295	509259846
1.500850085	fluidanimate	1036.8	39.5	5.048	0.969	534593884	43688	192546968	15401480	15036642	534610109
1.541610959	fluidanimate	1036.8	39.5	5.048	0.969	44357215	1472	22147455	705586	693392	44300516
0.500167681	fluidanimate	1132.8	39.5	5.048	0.808	552994236	40942	196184545	16058137	14122662	553033538
1.000436042	fluidanimate	1132.8	39.0	5.048	1.009	554934284	44449	194397349	16234883	14879531	554928929
1.435438817	fluidanimate	1132.8	39.5	5.048	1.009	507257344	38557	187715415	13887881	13485478	507215893
0.500218723	fluidanimate	1132.8	39.5	5.048	0.928	552581013	41204	196510897	15847966	13868506	552615337
1.000473073	fluidanimate	1132.8	39.0	5.048	1.009	548877865	44280	193405549	15901476	14579519	548879010
1.433753989	fluidanimate	1132.8	39.5	5.04	1.048	504776452	38249	186075018	13736604	13336074	504733507
0.500220233	fluidanimate	1132.8	39.5	5.048	0.848	554816055	41000	197117323	16127429	14182271	554850847
1.000550000	fluidanimate	1132.8	40.0	5.048	1.009	550822482	44066	193437408	16160983	14815568	550824458
1.440337765	fluidanimate	1132.8	40.0	5.04	1.009	507065551	38677	187049095	13934740	13496732	507021069
0.500167159	fluidanimate	1224.0	39.5	5.048	0.928	600182295	44112	210080460	17079050	15101079	600223852
1.000487185	fluidanimate	1224.0	39.5	5.04	1.128	604361238	47986	210609379	17219771	15830082	604358525
1.341665880	fluidanimate	1224.0	39.5	5.04	1.169	435650177	32460	159286962	11604990	11376448	435603808
0.500217471	fluidanimate	1224.0	40.0	5.048	1.009	601181175	44000	210427868	17129198	15195286	601219285
1.000490412	fluidanimate	1224.0	40.0	5.04	1.169	605739251	48196	211648510	17298253	15864467	605738214
1.336105193	fluidanimate	1224.0	40.0	5.04	1.169	425629284	31396	154606508	11334126	11279715	425584525
0.500222367	fluidanimate	1224.0	40.0	5.048	1.009	601786803	43941	209671692	17272486	15253515	601823240
1.000529787	fluidanimate	1224.0	40.0	5.04	1.169	592755821	47107	206296514	17030844	15589211	592762465
1.346284564	fluidanimate	1224.0	40.0	5.04	1.209	441581175	32626	160473841	11768078	11576463	441530338
0.500155229	fluidanimate	1428.0	40.5	5.032	1.209	708145358	51357	240769724	19717783	17154760	708187917
1.000441971	fluidanimate	1428.0	40.0	5.032	1.489	706214715	54951	242298808	19414083	17804198	706212870
1.166514222	fluidanimate	1428.0	41.0	5.024	1.527	260421478	17862	93746288	6498744	6588787	260373358
0.500185646	fluidanimate	1428.0	40.5	5.032	1.328	703831882	51005	240135366	19571988	17063948	703828431
1.000483429	fluidanimate	1428.0	41.0	5.032	1.487	700657349	54226	240048235	19353586	17671987	700701910
1.179434637	fluidanimate	1428.0	41.0	5.024	1.567	272870571	18763	98184500	6836162	6958959	272821579
0.500226636	fluidanimate	1428.0	41.0	5.032	1.247	704820437	51012	240131890	19558097	17176400	704863784
1.000472439	fluidanimate	1428.0	41.0	5.032	1.487	705979023	54748	242316800	19405795	17762568	705972774
1.172648093	fluidanimate	1428.0	41.0	5.024	1.527	265126168	18209	95160837	6644521	6769042	265081202
0.500155905	fluidanimate	1479.0	41.0	5.032	1.247	722502564	51861	244380818	19948656	17457161	722546716
1.000420405	fluidanimate	1479.0	40.5	5.024	1.527	726137121	55959	247903181	19802642	18151444	726129159
1.152970612	fluidanimate	1479.0	41.0	5.024	1.647	242880582	16445	88303103	5973029	6079487	242836580
0.500149185	fluidanimate	1479.0	41.0	5.032	1.288	727986549	52260	246506093	20035315	17607164	728028895
1.000372903	fluidanimate	1479.0	41.5	5.024	1.567	722876993	55416	246028993	19730552	18151946	722868952
1.152151688	fluidanimate	1479.0	41.5	5.024	1.647	244313922	16506	87833030	6055938	6190474	244271812
0.500265020	fluidanimate	1479.0	40.5	5.032	1.288	730022317	52519	246914012	20072780	17731933	730066769
1.000494258	fluidanimate	1479.0	41.5	5.024	1.567	726459945	55648	249143172	19728835	18074253	726457510
1.146028491	fluidanimate	1479.0	41.5	5.024	1.647	229267202	15683	81958711	5695614	5897001	229217464
0.501278113	freqmine	102.0	39.5	5.072	0.243	49178253	2587	24438015	1337993	1108729	49206744
1.003471921	freqmine	102.0	40.0	5.072	0.243	49488883	4227	18444159	1827915	1585182	49488654
1.505263221	freqmine	102.0	40.0	5.072	0.202	47663057	3924	17852710	1788483	1565302	47661668
2.007175722	freqmine	102.0	39.5	5.072	0.243	48432328	4088	18192340	1788062	1541495	48431361
0.500987586	freqmine	102.0	39.5	5.08	0.243	48474438	2498	24287547	1315572	1073022	48502650
1.003482077	freqmine	102.0	39.5	5.08	0.203	48222267	4165	18061566	1799569	1554146	48222948
1.504977537	freqmine	102.0	39.5	5.08	0.243	49500213	4167	18707606	1815513	1510243	49501022
0.500953001	freqmine	102.0	40.0	5.08	0.243	48567819	2525	24231549	1306568	1078022	48595692
1.004774341	freqmine	102.0	39.5	5.08	0.203	49700799	4285	18645513	1848977	1549454	49699122
0.500556221	freqmine	204.0	39.5	5.072	0.324	99511589	6975	43356620	3104070	2710155	99541791
1.001766414	freqmine	204.0	39.0	5.072	0.324	99493498	8387	37606870	3548898	3105548	99542492
1.502549984	freqmine	204.0	39.0	5.072	0.324	101255729	8472	38875001	3535539	3160469	101204647
2.003505849	freqmine	204.0	39.5	5.072	0.324	100834545	8601	39082156	3498678	3081108	100833765
2.504461974	freqmine	204.0	39.0	5.072	0.324	101416772	8779	39496290	3493629	3147705	101416116
3.005397526	freqmine	204.0	39.5	5.072	0.284	100268572	8889	38864594	3477025	3151143	100269274
3.506560686	freqmine	204.0	39.5	5.072	0.324	100891500	8980	39400718	3495189	3125436	100890663
4.007462175	freqmine	204.0	39.5	5.072	0.284	100329820	8962	39350491	3437512	3108380	100327374
4.509061959	freqmine	204.0	39.5	5.072	0.324	101655564	9076	40250624	3455820	3137981	101653847
5.010019490	freqmine	204.0	39.0	5.072	0.284	100881450	8952	40147338	3420713	3143072	100852539
5.511002439	freqmine	204.0	39.0	5.072	0.324	101305001	9073	40302294	3451673	3136530	101335183
6.011787675	freqmine	204.0	39.0	5.072	0.324	96328168	8339	38834161	3213844	2989378	96327330
6.512792916	freqmine	204.0	39.5	5.072	0.324	101082095	8602	40450583	3411126	3159434	101082654
7.013893315	freqmine	204.0	39.5	5.072	0.324	121045524	10374	45579032	3940731	3600359	121050659
7.164178996	freqmine	204.0	39.5	5.072	0.324	31678095	1819	15052329	1020330	1345609	31640285
0.501045814	freqmine	204.0	39.0	5.072	0.324	100965098	7045	43823877	3112032	2798669	101039933
1.001990064	freqmine	204.0	39.0	5.072	0.324	100928184	8576	38278093	3561222	3128537	100881912
1.502982908	freqmine	204.0	39.0	5.072	0.324	100672801	8469	38675655	3528167	3091428	100670952
2.003947210	freqmine	204.0	38.5	5.072	0.324	100703638	8629	38785248	3514130	3189211	100704679
2.505160788	freqmine	204.0	39.0	5.072	0.284	100117692	8697	38957086	3475004	3119755	100117672
3.005934565	freqmine	204.0	39.0	5.072	0.324	101059996	8951	39153916	3491669	3140964	101058772
3.506907148	freqmine	204.0	39.0	5.072	0.284	100078306	8904	38805590	3474469	3210488	100078196
4.007801605	freqmine	204.0	39.0	5.072	0.324	100416770	8911	39489676	3425704	3073716	100409421
4.508954661	freqmine	204.0	39.0	5.072	0.324	100702440	9067	39931064	3427400	3164255	100741136
5.009718750	freqmine	204.0	39.0	5.072	0.324	100852184	8966	39836163	3419315	3134669	100815971
5.510656958	freqmine	204.0	39.0	5.072	0.324	99947836	8857	39964818	3350239	3074570	99946905
6.011607353	freqmine	204.0	39.0	5.072	0.324	100976154	8905	40474899	3365777	3110032	100975608
6.512563322	freqmine	204.0	39.0	5.072	0.324	98934822	8166	39953015	3269168	2950739	98935365
7.013708981	freqmine	204.0	39.0	5.072	0.324	121352930	9986	47728727	3879589	3784944	121360228
7.096359082	freqmine	204.0	39.0	5.072	0.324	18810802	1443	7867863	616045	596575	18773229
0.500635336	freqmine	204.0	39.0	5.072	0.324	101041694	7029	43745599	3105291	2774938	101070937
1.002675805	freqmine	204.0	39.5	5.072	0.324	99778964	8499	37800142	3524189	3003020	99779639
1.503545522	freqmine	204.0	39.0	5.072	0.324	101325658	8386	38958765	3518666	3094255	101323300
2.004494458	freqmine	204.0	39.0	5.072	0.324	99524843	8497	38303203	3460888	3027890	99524421
2.505756995	freqmine	204.0	39.0	5.072	0.324	100646141	8734	39008427	3477916	3134897	100644111
3.006533636	freqmine	204.0	39.0	5.072	0.324	100752447	8857	39092517	3454509	3141282	100753958
3.507505178	freqmine	204.0	39.0	5.072	0.324	99166270	8823	38434890	3426775	3149315	99166029
4.008463177	freqmine	204.0	39.0	5.072	0.324	101571256	9031	39847828	3468087	3161305	101567948
4.509446697	freqmine	204.0	39.0	5.072	0.324	98876103	8801	39105071	3338864	3093493	98876504
5.010248548	freqmine	204.0	39.0	5.072	0.324	101779412	9097	40278331	3437673	3201572	101780695
5.511217068	freqmine	204.0	39.0	5.072	0.324	100393736	8859	39649434	3388628	3174911	100393150
6.012173505	freqmine	204.0	39.5	5.072	0.324	100737172	8781	40591804	3344685	3108772	100735107
6.513403645	freqmine	204.0	39.0	5.072	0.324	100591322	8509	40152686	3379008	3142555	100593657
7.014236068	freqmine	204.0	39.5	5.072	0.324	120005759	10391	45376785	3854790	3417622	120009937
7.164228306	freqmine	204.0	39.0	5.072	0.324	32252814	1964	15429432	974635	1181554	32214650
0.500368403	freqmine	307.2	39.0	5.072	0.405	149893670	11098	61989344	4699122	4114662	149923759
1.001349319	freqmine	307.2	39.5	5.072	0.445	150950476	12594	57233448	5130889	4569997	151012712
1.502046896	freqmine	307.2	39.0	5.072	0.405	151789021	12856	58086471	5111076	4573796	151725035
2.002596449	freqmine	307.2	39.0	5.072	0.405	152761999	13378	59002058	5094641	4622194	152760608
2.503452259	freqmine	307.2	39.5	5.064	0.405	151234743	13348	58613568	5037533	4596825	151263224
3.004643075	freqmine	307.2	39.0	5.072	0.405	150287256	13306	58855210	4955239	4642124	150259329
3.505342631	freqmine	307.2	39.0	5.072	0.405	151389925	13343	59381181	4992514	4720251	151431634
4.005917288	freqmine	307.2	39.0	5.064	0.405	151004158	13199	60306295	4882383	4545860	150960191
4.506475956	freqmine	307.2	39.0	5.072	0.405	152760988	12811	60440783	4883284	4622470	152760014
4.772706835	freqmine	307.2	39.5	5.072	0.405	99233522	7708	39300969	3124453	3226427	99200733
0.500517000	freqmine	307.2	39.0	5.072	0.405	150109117	11204	61855597	4712096	4231897	150140498
1.001150565	freqmine	307.2	39.0	5.064	0.405	149795116	12495	56896304	5140323	4518812	149761817
1.501889913	freqmine	307.2	39.0	5.072	0.405	152052158	13004	58303819	5134183	4583608	152120205
2.002465144	freqmine	307.2	39.0	5.072	0.405	151199819	13323	58195221	5098023	4630144	151163420
2.503039072	freqmine	307.2	39.5	5.072	0.405	151669916	13416	58708514	5084321	4555451	151668736
3.004089207	freqmine	307.2	39.0	5.072	0.405	151124383	13423	59168294	5047323	4671345	151124030
3.504672146	freqmine	307.2	39.0	5.064	0.405	150476056	13319	59161919	4979304	4624823	150471537
4.005379827	freqmine	307.2	39.5	5.072	0.405	150526756	13199	59781116	4914582	4570998	150529013
4.506218917	freqmine	307.2	39.0	5.072	0.405	157689848	13407	61836591	5048535	4761486	157688272
4.749732255	freqmine	307.2	39.0	5.072	0.405	87431225	6588	35212009	2722200	2767538	87397976
0.500408769	freqmine	307.2	39.0	5.072	0.446	148806297	10985	61471918	4686655	4096406	148841430
1.001041604	freqmine	307.2	38.5	5.064	0.405	150772514	12517	57337201	5121755	4517899	150767039
1.501555218	freqmine	307.2	39.0	5.064	0.405	149372331	12679	57298098	5036928	4396014	149339838
2.002208627	freqmine	307.2	39.0	5.064	0.405	150953717	13230	58021935	5089166	4634968	151014015
2.502764898	freqmine	307.2	39.0	5.072	0.405	150676255	13222	58243684	5039828	4554181	150646198
3.003317575	freqmine	307.2	38.5	5.072	0.405	148871885	13159	58301287	4919378	4595375	148871276
3.503867648	freqmine	307.2	38.5	5.064	0.405	148927914	13235	58383530	4916016	4514460	148894677
4.004405169	freqmine	307.2	38.5	5.072	0.405	150818437	13101	59999780	4874816	4549806	150847342
4.505109777	freqmine	307.2	38.5	5.072	0.405	152257030	12800	60486852	4855063	4524087	152258213
4.821291608	freqmine	307.2	39.0	5.072	0.405	111164317	8835	44016779	3508541	3407825	111131891
0.500288505	freqmine	403.2	38.5	5.064	0.486	196952061	14956	79094306	6183822	5513759	196983315
1.000912642	freqmine	403.2	38.5	5.064	0.486	199420342	16681	75639452	6591477	5878565	199419195
1.501470423	freqmine	403.2	39.0	5.064	0.486	198835944	17073	75924182	6557431	5884774	198833350
2.001921953	freqmine	403.2	39.0	5.064	0.486	199571497	17504	76499325	6553064	5913807	199573833
2.502489109	freqmine	403.2	39.0	5.064	0.486	199165209	17487	77471236	6437684	5959565	199164815
3.003099183	freqmine	403.2	39.0	5.064	0.486	198595711	17289	77938779	6349659	5849537	198594363
3.503632797	freqmine	403.2	39.0	5.064	0.486	211355892	18109	81882530	6674271	6022609	211319840
3.638265350	freqmine	403.2	38.5	5.064	0.486	63403568	4327	26704434	1846746	2016335	63403176
0.500412257	freqmine	403.2	39.0	5.064	0.486	197058246	14966	78760848	6210111	5568903	197091578
1.001036029	freqmine	403.2	38.5	5.064	0.486	197859227	16544	74724870	6554629	5859590	197859367
1.501604956	freqmine	403.2	38.5	5.064	0.486	198832445	17114	75665320	6541433	5951678	198826895
2.002065495	freqmine	403.2	38.5	5.064	0.486	198482373	17460	75598699	6543067	6142743	198485937
2.502559785	freqmine	403.2	38.5	5.064	0.486	200220854	17632	77643793	6500821	6066853	200218411
3.003219079	freqmine	403.2	38.5	5.064	0.486	198840441	17350	77492329	6428524	6037072	198844998
3.503789360	freqmine	403.2	38.5	5.064	0.486	216644408	18449	83178118	6836810	6421440	216639048
3.651564521	freqmine	403.2	39.0	5.064	0.486	65938624	4463	27333981	2000855	2289712	65902047
0.500414288	freqmine	403.2	38.5	5.064	0.486	196930855	15029	78975573	6314150	5476839	196961928
1.001035247	freqmine	403.2	38.5	5.064	0.486	197597668	16453	74925787	6623841	5881184	197595857
1.501556568	freqmine	403.2	38.0	5.064	0.486	198241919	17131	75818574	6617418	6027455	198241225
2.001995440	freqmine	403.2	38.0	5.064	0.486	198813025	17485	76284183	6565560	5986352	198810523
2.502463323	freqmine	403.2	38.5	5.064	0.486	198822581	17597	77774005	6493589	5967384	198824782
3.003140117	freqmine	403.2	38.5	5.064	0.486	198227620	17306	77883445	6379171	5925150	198223370
3.503684980	freqmine	403.2	38.5	5.064	0.486	207811908	17710	79557836	6671272	6206868	207815792
3.624027558	freqmine	403.2	38.5	5.064	0.486	55734277	3689	23828748	1598001	1774656	55697829
0.500234493	freqmine	518.4	38.5	5.064	0.567	254577152	19488	99410584	8035383	6932990	254575745
1.000725553	freqmine	518.4	38.5	5.064	0.567	255196160	21529	95750466	8277469	7389111	255228626
1.501103538	freqmine	518.4	39.0	5.064	0.567	256321202	22229	96588620	8268426	7602723	256319931
2.001478085	freqmine	518.4	38.5	5.064	0.567	254866087	22196	97759877	8108265	7526538	254862666
2.501860393	freqmine	518.4	38.5	5.064	0.567	253571779	21911	98974787	7925821	7415434	253573371
2.836493168	freqmine	518.4	39.0	5.064	0.567	193490120	15218	74849860	5868048	5641941	193454006
0.500331942	freqmine	518.4	38.5	5.064	0.567	251658032	19208	98360262	7878204	7115135	251687930
1.000826284	freqmine	518.4	38.5	5.056	0.567	253488732	21117	95244748	8224738	7460788	253488080
1.501194216	freqmine	518.4	38.5	5.064	0.567	255027226	22136	96262026	8213548	7606420	255025562
2.001658192	freqmine	518.4	38.5	5.064	0.567	252940025	22039	97249823	7998114	7494917	252941258
2.502048573	freqmine	518.4	38.5	5.064	0.567	255031186	22034	99329228	7951113	7536853	255028893
2.863831633	freqmine	518.4	38.5	5.056	0.567	206128887	16295	79815509	6257493	6087790	206094140
0.500258607	freqmine	518.4	39.0	5.064	0.526	254013030	19474	99193436	7871382	7014523	254046569
1.000683103	freqmine	518.4	39.0	5.056	0.566	255963786	21478	95892677	8255803	7562535	255962662
1.501055462	freqmine	518.4	38.5	5.064	0.567	253885171	22007	95874353	8147714	7393524	253883588
2.001526834	freqmine	518.4	38.5	5.064	0.567	255659045	22248	98123655	8058769	7534025	255656879
2.502005133	freqmine	518.4	38.5	5.064	0.567	253508976	21926	98419694	7895142	7434806	253508260
2.860458543	freqmine	518.4	39.0	5.056	0.567	202894165	15961	78509523	6157567	5979571	202858053
0.500386162	freqmine	614.4	38.5	5.064	0.648	301726519	23111	115785225	9346319	8297812	301840662
1.000767010	freqmine	614.4	39.0	5.056	0.647	302305873	25168	112175979	9618874	8775154	302223574
1.501098692	freqmine	614.4	38.5	5.064	0.687	303527998	26057	114044653	9536532	9051521	303526758
2.001515843	freqmine	614.4	38.5	5.056	0.647	304200471	26078	116556635	9389377	8686677	304196649
2.425403590	freqmine	614.4	38.5	5.056	0.647	279282884	22421	107157072	8362394	8219834	279248304
0.500233138	freqmine	614.4	39.0	5.064	0.607	301102758	23192	115792921	9271046	8298726	301137537
1.000602996	freqmine	614.4	39.0	5.056	0.647	302872001	25377	112736875	9580068	8755825	302868794
1.501019262	freqmine	614.4	39.0	5.056	0.647	303543661	26189	114429158	9508933	8880804	303541828
2.001355631	freqmine	614.4	39.0	5.056	0.647	301951219	25965	114955554	9323334	8866037	301948753
2.430394627	freqmine	614.4	38.5	5.056	0.647	280904568	22292	108003667	8372047	8233392	280869357
0.500226626	freqmine	614.4	39.0	5.064	0.647	301531042	23059	115553357	9312293	8339530	301564687
1.001741872	freqmine	614.4	38.5	5.056	0.647	301209676	25247	111632736	9592659	8730596	301207217
1.502074074	freqmine	614.4	38.5	5.056	0.647	300739310	25961	113177419	9478446	8723490	300736913
2.002412161	freqmine	614.4	39.0	5.056	0.687	304239235	26163	116060354	9444827	8806834	304240169
2.441309793	freqmine	614.4	39.0	5.056	0.647	286512637	22895	109987256	8604585	8261866	286474962
0.500288763	freqmine	710.4	39.0	5.056	0.647	348564724	26577	131310208	10654660	9575323	348598652
1.000638100	freqmine	710.4	38.5	5.056	0.728	350622534	29269	129001451	10970301	9993082	350620518
1.500940301	freqmine	710.4	38.5	5.056	0.728	349612421	29629	130720357	10752465	9978362	349611043
2.001249168	freqmine	710.4	38.5	5.056	0.728	352319952	29101	133607342	10574002	10013510	352320588
2.129131168	freqmine	710.4	39.0	5.056	0.728	109307948	8193	41289237	3237664	3355091	109268931
0.500290221	freqmine	710.4	38.5	5.056	0.728	350046768	26640	132409781	10688776	9559164	350082362
1.000628515	freqmine	710.4	39.0	5.056	0.728	349512922	28975	128158454	10979477	10155583	349506037
1.500937383	freqmine	710.4	39.0	5.056	0.728	350794409	29618	131063962	10857449	10090577	350797645
2.001241302	freqmine	710.4	38.0	5.056	0.728	348593036	28532	132250553	10489209	9903411	348589463
2.141515217	freqmine	710.4	38.5	5.056	0.728	119550177	9120	44975209	3529487	3502309	119513797
0.500293398	freqmine	710.4	39.0	5.056	0.687	350154477	26808	132224912	10640478	9491889	350190977
1.000645182	freqmine	710.4	39.0	5.056	0.728	351281594	29061	128548969	10966899	10143307	351277992
1.500956028	freqmine	710.4	38.5	5.056	0.728	348492342	29573	129931828	10705970	10033677	348492877
2.001346824	freqmine	710.4	39.0	5.056	0.728	349696688	28852	132586589	10437973	9802390	349694355
2.129166374	freqmine	710.4	39.0	5.056	0.728	111207339	8316	42161568	3237964	3337466	111168350
0.500272824	freqmine	921.6	38.5	5.056	0.728	451478031	34012	164928741	13401216	11778548	451578684
1.000573253	freqmine	921.6	39.5	5.056	0.889	453801701	37204	163404567	13660493	12311058	453737494
1.500836494	freqmine	921.6	39.0	5.048	0.888	454674755	36971	168269667	13296122	12318268	454674468
1.690926568	freqmine	921.6	39.0	5.048	0.888	193663971	14536	70715296	5522943	5509344	193620091
0.500177405	freqmine	921.6	39.0	5.056	0.687	453739314	34090	165613162	13425974	11831692	453774672
1.000532731	freqmine	921.6	39.0	5.048	0.888	452964099	37143	162986717	13574070	12371155	452963860
1.500802013	freqmine	921.6	39.0	5.056	0.888	453274991	36708	168028314	13280954	12273055	453274381
1.690371764	freqmine	921.6	39.0	5.048	0.888	194016947	14747	70318271	5602423	5606238	193974899
0.500183447	freqmine	921.6	39.0	5.056	0.849	454000600	34031	165240921	13467707	12038368	454037492
1.000932322	freqmine	921.6	39.0	5.048	0.888	451281400	36757	161631396	13563861	12452022	451277217
1.501236240	freqmine	921.6	39.0	5.048	0.928	454576149	36905	167808673	13340121	12434979	454575690
