Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	INST_RETIRED	BUS_CYCLES	L1I_CACHE	BR_PRED
1.118342812	blackscholes	1479.0	39.5	5.016	1.647	193941555	46198260	112211428	193910889	62403985	24362354
0.500878968	bodytrack	102.0	38.5	5.072	0.243	50381095	23820852	56330540	50399660	24783467	11265622
1.002880875	bodytrack	102.0	38.5	5.072	0.202	52111932	14082440	33708446	52111725	19385642	7350166
0.501013664	bodytrack	102.0	38.0	5.08	0.243	49673138	23724943	56033530	49693233	24641958	11190456
1.003371832	bodytrack	102.0	38.0	5.08	0.203	49002033	13184531	31584631	49001015	18324515	6900243
1.504846025	bodytrack	102.0	38.0	5.08	0.203	50565709	14042419	33575752	50564709	19093515	7300031
0.501109607	bodytrack	102.0	38.0	5.08	0.243	51464031	24152481	57145202	51482599	25251209	11450848
1.003149023	bodytrack	102.0	37.5	5.08	0.203	50346293	13717586	32821859	50346865	18888253	7147013
1.506013508	bodytrack	102.0	38.0	5.072	0.203	50017637	13984558	33392438	50017284	18944508	7246903
0.500695488	bodytrack	204.0	37.5	5.072	0.324	103329983	38310299	91140251	103350496	44635361	18885590
1.001777025	bodytrack	204.0	38.0	5.072	0.324	102938288	28698981	68806066	102937486	38741194	14968857
1.502569911	bodytrack	204.0	38.0	5.072	0.324	101979130	29720601	71053277	101979306	39043130	15339723
2.003560665	bodytrack	204.0	38.0	5.072	0.284	103456675	30497480	72979382	103454937	39779940	15717183
2.504532929	bodytrack	204.0	37.5	5.072	0.324	103324216	30965502	74021027	103322796	39832114	15874407
3.005605508	bodytrack	204.0	37.5	5.072	0.324	102583380	30798475	73631139	102582389	39681850	15793891
3.506368393	bodytrack	204.0	38.0	5.072	0.324	103713346	31313253	74851613	103713259	40183951	16043353
4.007306386	bodytrack	204.0	38.0	5.072	0.324	102646893	31896331	76287147	102651842	40205424	16262236
4.508281359	bodytrack	204.0	37.5	5.072	0.324	103232934	32499166	77645125	103226813	40573960	16519885
5.009475399	bodytrack	204.0	37.5	5.072	0.324	102024042	32639383	77964334	102023538	40440635	16565324
5.510734701	bodytrack	204.0	38.0	5.072	0.324	102751883	32794646	78378594	102750849	40641386	16639210
6.011546962	bodytrack	204.0	37.5	5.072	0.324	102749767	33833163	81029904	102755039	41210223	17135854
6.512432767	bodytrack	204.0	38.0	5.072	0.324	103420566	33811034	81435207	103414041	41710052	17276660
7.013440710	bodytrack	204.0	37.5	5.072	0.324	121733222	34004552	83210165	121739938	46746025	16505719
7.514533967	bodytrack	204.0	38.0	5.072	0.284	103975731	40696270	179532890	103973172	54392827	24498675
8.015392844	bodytrack	204.0	37.5	5.072	0.324	104298930	38866230	134385080	104343463	42485871	16385278
8.038143967	bodytrack	204.0	38.0	5.072	0.324	5644467	1495773	3671187	5574730	2015042	789290
0.500500956	bodytrack	204.0	37.5	5.072	0.324	101268359	37766506	89854793	101267736	43811809	18593769
1.001945264	bodytrack	204.0	37.5	5.072	0.284	100432559	28034221	67225086	100451682	37823552	14613720
1.502850238	bodytrack	204.0	37.5	5.072	0.324	102966902	30065241	71918751	102966530	39418625	15520507
2.003817350	bodytrack	204.0	37.5	5.072	0.324	103534992	30419024	72849819	103533246	39736955	15696216
2.504783888	bodytrack	204.0	37.5	5.072	0.324	102224679	30710809	73393905	102225776	39432734	15730158
3.005671258	bodytrack	204.0	37.5	5.072	0.324	102313301	30551051	73098971	102311530	39384491	15687321
3.506469147	bodytrack	204.0	37.5	5.072	0.324	102682989	30870360	73843052	102682457	39611199	15811128
4.007459488	bodytrack	204.0	37.5	5.072	0.324	102565923	31854081	76125039	102564725	40152551	16234938
4.508434777	bodytrack	204.0	37.5	5.072	0.324	101233458	31884698	76128780	101233604	39678017	16170051
5.009495120	bodytrack	204.0	37.5	5.072	0.324	100330782	31336395	74842973	100329595	39171288	15935094
5.510478586	bodytrack	204.0	37.5	5.072	0.324	102163981	32788582	78266443	102163872	40394404	16585954
6.011440541	bodytrack	204.0	37.5	5.072	0.324	101955642	33136570	79255069	101954900	40605299	16790541
6.512228535	bodytrack	204.0	38.0	5.072	0.324	101877744	32678609	79255371	101876149	40817136	16899574
7.013635603	bodytrack	204.0	38.0	5.072	0.324	117845577	32200134	76541457	117886066	42369479	16088219
7.514616778	bodytrack	204.0	37.5	5.072	0.364	106022808	41166849	163966200	105987577	54850918	21855789
8.015638474	bodytrack	204.0	37.5	5.072	0.284	104644312	40470453	157566825	104644605	47161228	20138866
8.123822626	bodytrack	204.0	38.0	5.072	0.324	24766054	7882135	18282283	24740275	8778732	3271693
0.500529501	bodytrack	204.0	37.5	5.072	0.324	101191621	37820571	90029738	101211225	43912389	18636287
1.001641774	bodytrack	204.0	37.5	5.072	0.324	103544956	29071402	69710671	103543939	39176320	15139200
1.502446281	bodytrack	204.0	37.0	5.072	0.324	102962103	29963754	71603218	102961899	39392317	15460230
2.003443084	bodytrack	204.0	37.5	5.072	0.324	101911102	29816764	71371693	101908033	39100003	15384580
2.504416344	bodytrack	204.0	37.5	5.072	0.324	102277297	30740741	73464733	102278302	39529603	15725331
3.006343009	bodytrack	204.0	37.5	5.072	0.324	102343760	30662528	73254384	102449296	39528743	15719396
3.507420751	bodytrack	204.0	37.5	5.072	0.324	102652987	31168188	74481541	102547626	39833768	15919971
4.008404584	bodytrack	204.0	37.5	5.072	0.324	102655406	31696938	75730674	102653620	40182925	16156053
4.509555869	bodytrack	204.0	37.0	5.072	0.324	101645102	32231095	77095436	101643331	40135469	16387157
5.010316105	bodytrack	204.0	37.5	5.072	0.324	101777326	31980186	76333352	101776895	39951203	16222987
5.511320721	bodytrack	204.0	37.5	5.072	0.324	101997692	32730350	78258334	101998909	40491876	16588341
6.012283044	bodytrack	204.0	37.5	5.072	0.324	103625700	33975193	81316560	103622471	41542441	17217749
6.513181616	bodytrack	204.0	37.0	5.072	0.324	101976638	34190217	82238479	101977371	41712726	17413892
7.014028989	bodytrack	204.0	37.5	5.072	0.284	121395152	31271922	75203260	121401372	43065933	15833442
7.515120534	bodytrack	204.0	37.5	5.072	0.324	104161515	41771946	173638643	104159972	55739071	23234721
8.016131816	bodytrack	204.0	37.5	5.072	0.324	101315926	38942776	144690177	101316496	43712833	17663289
8.106305251	bodytrack	204.0	37.5	5.072	0.324	19175328	5526530	13067836	19148795	6883953	2705934
0.500444138	bodytrack	307.2	37.5	5.064	0.405	153588057	51958119	123956957	153607224	63054664	26047184
1.001052186	bodytrack	307.2	37.0	5.064	0.405	153695987	43675890	104509484	153674937	58007897	22653634
1.501752684	bodytrack	307.2	37.5	5.064	0.405	154663613	45509065	109007081	154681489	59080782	23474111
2.002648341	bodytrack	307.2	37.5	5.064	0.405	154199572	46141603	110365124	154200508	59266019	23687407
2.503211180	bodytrack	307.2	37.5	5.064	0.405	154142671	46678744	111521148	154141908	59337028	23854069
3.003884490	bodytrack	307.2	37.0	5.064	0.405	153438924	47875252	114528845	153438014	59881958	24395834
3.504555456	bodytrack	307.2	37.5	5.064	0.405	154882617	48613829	116277545	154888068	60492705	24750334
4.005424498	bodytrack	307.2	37.5	5.064	0.405	153401938	49925522	119383705	153394612	60900646	25272061
4.505995723	bodytrack	307.2	37.5	5.064	0.405	167422221	50097836	121066245	167422057	64301466	25852172
5.006866745	bodytrack	307.2	37.0	5.064	0.405	158950221	55913210	207381867	158927820	74944117	30103783
5.392009195	bodytrack	307.2	37.5	5.064	0.405	119844669	44168150	156853746	119844235	50077442	20205121
0.500374139	bodytrack	307.2	37.0	5.064	0.405	153612783	51969189	124039417	153631876	63068784	26087141
1.000984169	bodytrack	307.2	37.5	5.064	0.405	154811063	44315449	106267917	154810560	58604600	23015221
1.501690763	bodytrack	307.2	37.5	5.064	0.405	154996490	45601997	109304923	154995981	59163369	23534147
2.002251833	bodytrack	307.2	37.5	5.064	0.405	154385677	46115392	110438842	154384734	59146947	23703195
2.503031190	bodytrack	307.2	37.5	5.064	0.405	154747586	46638003	111718816	154733367	59585741	23935883
3.004135865	bodytrack	307.2	37.5	5.064	0.405	153622596	48143599	115250983	153634188	60040576	24542376
3.504846365	bodytrack	307.2	37.5	5.064	0.405	154695816	48655871	116424502	154695433	60437662	24777911
4.005516397	bodytrack	307.2	37.5	5.064	0.405	153382151	49886763	119595636	153380447	60832698	25329438
4.506089134	bodytrack	307.2	37.0	5.064	0.405	170841381	50623865	122932925	170843674	65653751	26343402
5.006892866	bodytrack	307.2	37.0	5.064	0.405	159250803	57330966	217111711	159255119	76502784	31429016
5.360199329	bodytrack	307.2	37.5	5.064	0.405	112524360	41313102	143446012	112496318	45958307	18016600
0.500513624	bodytrack	307.2	37.0	5.064	0.405	153556105	52021369	124151260	153574941	63049754	26076384
1.001235429	bodytrack	307.2	37.5	5.064	0.405	152411350	43460319	104132650	152411788	57465075	22544714
1.501746241	bodytrack	307.2	37.5	5.064	0.405	154859481	45524296	109088665	154837288	59031774	23488105
2.002509870	bodytrack	307.2	37.5	5.064	0.405	154935511	46112969	110248492	154972284	59211263	23660842
2.503071568	bodytrack	307.2	37.5	5.064	0.405	154509232	47050194	112508936	154491681	59688808	24064855
3.003622537	bodytrack	307.2	37.0	5.064	0.405	155084096	48499619	116035801	155081944	60433370	24705483
3.504298821	bodytrack	307.2	37.5	5.064	0.405	154240570	48552349	116076779	154238782	60229178	24688145
4.004995313	bodytrack	307.2	37.5	5.064	0.405	154818431	50391712	120634332	154820768	61315094	25525194
4.505589981	bodytrack	307.2	37.5	5.064	0.405	170417151	50318414	122209413	170417353	65217430	26181084
5.006387830	bodytrack	307.2	37.5	5.064	0.405	158903184	57443392	218176588	158905851	76626636	31563009
5.358101503	bodytrack	307.2	37.5	5.064	0.405	112182386	41095715	142127457	112155591	45568022	17806169
0.500413104	bodytrack	403.2	37.5	5.064	0.526	201519230	64940536	155123798	201538847	80386580	32829451
1.000990534	bodytrack	403.2	37.0	5.064	0.486	201583359	58053847	139004924	201580969	75932172	30031084
1.501554474	bodytrack	403.2	37.5	5.064	0.486	202507209	60081489	143683590	202508775	76937041	30822877
2.002200916	bodytrack	403.2	37.5	5.064	0.486	202872973	60780530	145341538	202872618	77301333	31115825
2.502995538	bodytrack	403.2	37.5	5.064	0.486	203023393	63264879	151412423	203018901	78535756	32210626
3.003559895	bodytrack	403.2	37.5	5.064	0.486	201790448	63993299	153074559	201790681	78671306	32482329
3.504061594	bodytrack	403.2	37.5	5.064	0.486	211206685	62315135	150062865	211207875	79439154	31904908
4.004549700	bodytrack	403.2	37.0	5.064	0.526	206839889	76672897	304938957	206844360	100630298	42516531
4.129058394	bodytrack	403.2	38.0	5.064	0.486	52778559	18426207	47856068	52749780	17616041	5465987
0.500432377	bodytrack	403.2	37.0	5.064	0.486	200814921	64586833	153927053	200835941	80207981	32606187
1.001051945	bodytrack	403.2	37.5	5.064	0.486	203411531	58590996	140035896	203407381	76887671	30293633
1.501498750	bodytrack	403.2	37.0	5.064	0.486	201404029	59496181	142042001	201403982	76482505	30503640
2.001956909	bodytrack	403.2	37.5	5.064	0.486	201859142	60734300	145005213	201859958	77338345	31043023
2.502596687	bodytrack	403.2	37.5	5.064	0.486	201749255	62940551	150315589	201746546	78295747	31976562
3.003033231	bodytrack	403.2	37.5	5.064	0.486	200581677	63928634	152817276	200580028	78697320	32449054
3.503795042	bodytrack	403.2	37.5	5.064	0.486	216330789	63307413	151794120	216365931	80850193	32191617
4.004359766	bodytrack	403.2	37.0	5.064	0.486	210979688	80425971	317057780	210951146	101877619	42318828
4.080356727	bodytrack	403.2	37.5	5.064	0.486	33249807	10744363	26742796	33221106	11153868	3859346
0.500309564	bodytrack	403.2	37.5	5.064	0.486	200760285	64404419	153714681	200780967	79991077	32581930
1.000888561	bodytrack	403.2	37.5	5.064	0.486	198852260	57364040	137297772	198849330	75002997	29689934
1.501442558	bodytrack	403.2	37.5	5.064	0.486	200891769	59162576	141423508	200889375	76106088	30412062
2.001900303	bodytrack	403.2	37.0	5.064	0.486	202165720	60757832	145224775	202166837	77145569	31109336
2.502374819	bodytrack	403.2	37.5	5.064	0.486	202412330	63144198	151054474	202411421	78474553	32165637
3.003030953	bodytrack	403.2	37.5	5.064	0.486	202701127	64295427	153758989	202697996	79074540	32671058
3.503647919	bodytrack	403.2	37.5	5.064	0.486	215500644	63660139	153138360	215538580	81051959	32536268
4.004198687	bodytrack	403.2	37.5	5.064	0.486	209969332	78140327	310172654	209937044	101874371	42700510
4.113418749	bodytrack	403.2	37.5	5.064	0.486	46481340	16252607	41150344	46454227	15560928	5001912
0.500370037	bodytrack	518.4	37.0	5.056	0.566	259633005	80372940	191904699	259654263	100961819	40855294
1.000853253	bodytrack	518.4	37.5	5.056	0.567	259552729	74909153	179167163	259528517	96894715	38609538
1.501321052	bodytrack	518.4	37.5	5.056	0.566	259421012	76027143	181733742	259441566	97225998	39000865
2.001774736	bodytrack	518.4	37.5	5.056	0.567	259775503	79458134	189810283	259774818	99009990	40468058
2.502153888	bodytrack	518.4	37.5	5.056	0.606	260727398	83382090	199953655	260727459	101476303	42422395
3.002633979	bodytrack	518.4	37.0	5.056	0.566	282938431	90553572	300630799	282943391	121536583	49181893
3.213047175	bodytrack	518.4	37.5	5.064	0.567	110605085	40188965	137985634	110574343	44350684	17151590
0.500245349	bodytrack	518.4	37.0	5.064	0.607	257382954	79713147	190115568	257404001	99984875	40456197
1.000753307	bodytrack	518.4	37.0	5.056	0.566	258317169	74211074	177497975	258315025	96350194	38249114
1.501121106	bodytrack	518.4	37.0	5.064	0.567	260716487	76578156	182990029	260713611	97776917	39255794
2.001911205	bodytrack	518.4	37.5	5.064	0.567	258198208	78543977	187642078	258364686	98153698	39982464
2.502369996	bodytrack	518.4	37.5	5.064	0.567	260599702	83578749	200178768	260430902	101513734	42449474
3.002771546	bodytrack	518.4	37.5	5.056	0.606	282540242	89891095	292837182	282546549	120112223	48143894
3.222451799	bodytrack	518.4	37.5	5.056	0.567	116804278	42460943	149624152	116775432	47715603	18978940
0.500343894	bodytrack	518.4	37.5	5.056	0.566	259027905	80258823	191621174	259048915	100657269	40785896
1.000839614	bodytrack	518.4	37.5	5.048	0.565	260831588	75057120	179617770	260807652	97344323	38727707
1.501215176	bodytrack	518.4	37.5	5.048	0.566	261248282	76853017	183732810	261270758	97992953	39407500
2.001696469	bodytrack	518.4	37.5	5.048	0.565	261703224	80120390	191544991	261700271	99904646	40827304
2.502079739	bodytrack	518.4	37.0	5.056	0.566	259134774	83337080	199891671	259133828	101222911	42397595
3.002483426	bodytrack	518.4	37.5	5.064	0.606	279647518	88755278	289157540	279652372	118623481	47472050
3.224154865	bodytrack	518.4	37.0	5.056	0.566	117620758	42867454	151459414	117591699	48264568	19270830
0.500237748	bodytrack	614.4	37.0	5.056	0.647	305934957	92621127	221236683	305954198	116757936	47184109
1.000686490	bodytrack	614.4	37.5	5.056	0.647	306905991	87795857	209930118	306905144	113321230	45201833
1.501134398	bodytrack	614.4	37.5	5.056	0.687	305819287	90584542	216546250	305817543	114285866	46294845
2.001638766	bodytrack	614.4	37.5	5.056	0.647	307769289	94711380	226350766	307769908	116844617	48129826
2.502082925	bodytrack	614.4	37.5	5.056	0.647	330449758	102999994	293188983	330454604	132881261	52975036
2.749287784	bodytrack	614.4	37.0	5.056	0.647	153667155	56636544	215008798	153636430	66893431	28111671
0.500323741	bodytrack	614.4	37.5	5.056	0.606	307552345	93028865	222461962	307580222	117066264	47418674
1.000777589	bodytrack	614.4	37.5	5.056	0.647	308197734	88120116	211022440	308188588	113377127	45411593
1.501211384	bodytrack	614.4	37.5	5.056	0.647	307707259	91505576	218961903	307706580	115029230	46775668
2.001631273	bodytrack	614.4	37.5	5.056	0.687	308630725	94631709	226554098	308629437	116665181	48170518
2.501993348	bodytrack	614.4	37.0	5.056	0.647	331138539	102211506	281662902	331143395	131219989	51384381
2.769537566	bodytrack	614.4	37.5	5.056	0.647	165352951	61212423	235850414	165322700	73333510	31631601
0.500196292	bodytrack	614.4	38.0	5.064	0.647	305167897	92127745	220139610	305166196	116352438	46948492
1.000651861	bodytrack	614.4	38.0	5.056	0.647	306762802	87802086	210030573	306784101	113313293	45210086
1.500987270	bodytrack	614.4	37.5	5.056	0.647	307845312	91525257	218841616	307841935	115271880	46752234
2.001402213	bodytrack	614.4	38.0	5.056	0.687	307948519	94778264	226757529	307946436	116973591	48224790
2.501818822	bodytrack	614.4	37.0	5.056	0.647	330860617	103016578	293419642	330868243	132849455	52949933
2.748090800	bodytrack	614.4	37.5	5.056	0.647	153748556	56497018	214341357	153718196	66695735	27993418
0.500247909	bodytrack	710.4	37.5	5.04	0.927	350186388	100829231	240300761	350214384	128122444	51368220
1.000726657	bodytrack	710.4	37.5	5.04	0.967	350459459	95548412	228084214	350452440	123527557	49118365
1.501053474	bodytrack	710.4	37.5	5.04	1.008	350536337	100047471	238640798	350539943	125687728	50968009
2.001398677	bodytrack	710.4	38.0	5.04	1.008	355310733	105620179	253199913	355323517	130662754	53926558
2.501711432	bodytrack	710.4	37.5	5.04	1.048	376274369	125528684	425590971	376252890	158148108	63451674
2.504446278	bodytrack	710.4	37.5	5.04	0.967	1790373	517386	1260010	1765637	589273	265469
0.500209160	bodytrack	710.4	37.0	5.056	0.687	358017703	105962466	253368798	358039987	134490683	54174613
1.000551708	bodytrack	710.4	37.5	5.056	0.728	358080399	101870822	243776163	358078431	130887628	52428451
1.500852173	bodytrack	710.4	37.5	5.056	0.728	358909909	107104125	256185244	358907040	133575265	54635884
2.001151074	bodytrack	710.4	37.5	5.056	0.728	370690634	110461031	265610964	370689445	138173151	56584694
2.380590464	bodytrack	710.4	38.0	5.056	0.728	282870358	99831032	363779627	282845826	124472743	50244692
0.500203485	bodytrack	710.4	38.0	5.048	0.725	356503270	105657076	252342488	356524416	133969340	53948478
1.000555149	bodytrack	710.4	37.5	5.04	0.725	356965455	100892975	241155378	356964650	129719214	51846962
1.501172288	bodytrack	710.4	37.5	5.04	0.725	358248128	106418818	254288613	358246638	132751198	54218369
2.001547859	bodytrack	710.4	37.5	5.04	0.725	366468353	110026382	264283617	366466202	136715246	56225297
2.393632863	bodytrack	710.4	37.5	5.048	0.726	297940919	103105069	371881982	297915819	128810945	52021197
