#Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	EXC_TAKEN	BR_MIS_PRED	BUS_CYCLES
1.138174157	freqmine	1	1479	39	5.024	1.607	219748834	53925320	74349674	15011	1279485	219699756
0.500147765	freqmine	1	1479	38.5	5.032	1.33	729538198	191701046	244362452	52200	3734870	729574127
1.004799884	freqmine	1	1479	39.5	5.032	1.569	728774856	199737272	246968951	55070	3556671	728778147
1.135063822	freqmine	1	1479	39	5.024	1.647	212638872	50982953	71986395	14809	1278860	212591728
0.500146734	freqmine	1	1479	38.5	5.04	1.328	730527688	192394020	245290655	52192	3756740	730567958
1.000390916	freqmine	1	1479	38.5	5.032	1.569	728561900	199852151	247245853	55038	3554441	728561953
1.126862512	freqmine	1	1479	38.5	5.024	1.607	210553681	50557727	70710853	14744	1237659	210505532
0.501152365	streamcluster	1	102	37.5	5.08	0.243	50596890	23975299	24816892	2714	271013	50627637
0.500894821	streamcluster	1	102	36.5	5.08	0.203	50534886	23885873	24869523	2722	282470	50563791
0.50051713	streamcluster	1	204	36	5.072	0.324	99214895	37183016	43021582	6837	594060	99243943
1.001701412	streamcluster	1	204	36.5	5.072	0.324	101632050	28205230	38216996	8584	651021	101633306
1.502568598	streamcluster	1	204	36	5.072	0.324	103118162	30169424	39588969	8563	654493	103117747
2.003603494	streamcluster	1	204	36.5	5.072	0.284	102651863	30277107	39506765	8710	641824	102650358
2.504652972	streamcluster	1	204	36.5	5.08	0.324	102245914	30784440	39592513	8823	625851	102244663
3.005716143	streamcluster	1	204	36.5	5.08	0.284	103558235	31163740	40069889	9129	630975	103577241
3.506574255	streamcluster	1	204	36.5	5.08	0.284	103055604	31006319	39823237	9090	623046	103034340
4.007644608	streamcluster	1	204	36	5.08	0.284	103314096	32239512	40519298	9058	617594	103323748
4.508680063	streamcluster	1	204	36.5	5.08	0.284	103391858	32289181	40471067	9162	607521	103380485
5.009866038	streamcluster	1	204	36	5.08	0.284	103240060	32749351	40660639	9225	605574	103243132
5.510871694	streamcluster	1	204	36	5.08	0.325	102839131	33066297	40768436	9150	595721	102836666
6.011727029	streamcluster	1	204	36	5.08	0.284	102483615	33494398	40908873	9117	592625	102482591
6.512682157	streamcluster	1	204	36.5	5.08	0.284	102239857	32912134	41005654	8570	607483	102239340
6.929706856	streamcluster	1	204	36	5.08	0.284	110329250	30174611	40760235	10144	615074	110298021
0.500674705	streamcluster	1	204	36	5.072	0.324	103527840	38394638	44557139	7199	609280	103557352
1.00198109	streamcluster	1	204	36	5.072	0.324	102804311	28512121	38519044	8657	653878	102949753
1.502809908	streamcluster	1	204	36	5.072	0.284	103424616	30322582	39607436	8563	648138	103279805
2.003697057	streamcluster	1	204	36	5.072	0.324	102241038	29811573	38967616	8568	630295	102240508
2.504614674	streamcluster	1	204	36	5.072	0.324	102241754	30742699	39360313	8784	622366	102239883
3.005522494	streamcluster	1	204	36	5.072	0.284	102472174	30637831	39395701	8931	617604	102472054
3.506703082	streamcluster	1	204	36	5.072	0.284	103227910	31207228	39806154	9062	623965	103227390
4.007789755	streamcluster	1	204	36	5.072	0.284	101380248	30923447	39170265	8914	599674	101386189
4.508688558	streamcluster	1	204	36	5.072	0.324	102491753	32509415	40413439	8959	603627	102452774
5.010343055	streamcluster	1	204	36	5.072	0.284	101297741	31740477	39513970	8990	590579	101326111
5.511382794	streamcluster	1	204	36	5.072	0.324	103755277	33127747	40817718	9169	598851	103755982
6.012343358	streamcluster	1	204	36	5.072	0.284	103136497	33407567	40828922	9097	587773	103136586
6.513380643	streamcluster	1	204	36	5.072	0.284	103903634	33132595	41273232	8834	609462	103901478
7.00554652	streamcluster	1	204	36	5.072	0.324	123470971	34731655	46172007	11171	686597	123440750
0.500691242	streamcluster	1	204	36.5	5.072	0.324	102720241	38168563	44401189	7213	611632	102750636
1.001905358	streamcluster	1	204	36	5.072	0.324	103600158	28859983	39094142	8689	662119	103600391
1.50275889	streamcluster	1	204	36	5.072	0.284	102571742	29836390	39330479	8505	652301	102570336
2.003754869	streamcluster	1	204	36	5.072	0.324	102693815	30298227	39476446	8700	638185	102693373
2.504867049	streamcluster	1	204	36.5	5.072	0.284	102835900	30837504	39768169	8818	623412	102834716
3.005897919	streamcluster	1	204	36.5	5.072	0.324	102909088	30869361	39733142	9078	621400	102908532
3.506824932	streamcluster	1	204	36	5.072	0.284	102662368	31032470	39715871	9133	620918	102662424
4.007852828	streamcluster	1	204	36.5	5.072	0.284	101773352	31623038	39829051	8979	603376	101772316
4.508882234	streamcluster	1	204	36.5	5.072	0.324	100762994	31637903	39705544	8843	596830	100763403
5.009993929	streamcluster	1	204	36	5.072	0.284	101384399	31948482	39886513	9057	597145	101380533
5.510947181	streamcluster	1	204	36	5.072	0.324	102959154	33289085	40905800	9103	593297	102960246
6.011758341	streamcluster	1	204	36	5.072	0.284	102806050	33429858	40993765	9111	593173	102803164
6.512794246	streamcluster	1	204	36.5	5.072	0.324	103204439	34402177	42041535	8366	602163	103204793
6.893921755	streamcluster	1	204	36.5	5.072	0.284	101871261	25696540	36256806	9636	572730	101841012
0.500507887	streamcluster	1	307.2	36	5.072	0.405	153352963	51791896	62924343	11397	931202	153382954
1.001632192	streamcluster	1	307.2	36.5	5.072	0.405	153431633	43656212	58015987	12618	971082	153430408
1.502231013	streamcluster	1	307.2	36.5	5.072	0.405	152525382	44607853	58166493	12902	938358	152523865
2.00299973	streamcluster	1	307.2	36	5.072	0.405	155173270	46479298	59561334	13514	928437	155185031
2.503962619	streamcluster	1	307.2	36	5.072	0.405	154563727	46487180	59473235	13643	921310	154583410
3.004687683	streamcluster	1	307.2	36	5.072	0.405	153820803	47980469	59976449	13446	898428	153788007
3.505604628	streamcluster	1	307.2	36.5	5.072	0.446	154934491	48673359	60499135	13787	893601	154934196
4.006206559	streamcluster	1	307.2	36	5.072	0.405	154020427	50124863	61120223	13502	873059	154018377
4.50695391	streamcluster	1	307.2	36	5.072	0.405	168988809	49705915	64494832	14775	961757	169042740
4.575471852	streamcluster	1	307.2	36	5.072	0.405	29496809	7757188	10628378	2651	161206	29410541
0.500393446	streamcluster	1	307.2	36	5.072	0.405	153329580	51871019	62924769	11393	929097	153361328
1.001352583	streamcluster	1	307.2	36	5.072	0.405	153883242	43866630	58199771	12742	972529	153882980
1.502173953	streamcluster	1	307.2	36	5.072	0.405	154395263	45163931	58825919	12894	947893	154394479
2.00295683	streamcluster	1	307.2	35.5	5.072	0.405	154529241	46049537	59157494	13442	926856	154529297
2.503699859	streamcluster	1	307.2	36	5.072	0.405	154554891	46602317	59301185	13647	917159	154552726
3.004399239	streamcluster	1	307.2	36	5.072	0.365	154291445	48409703	60499069	13502	903071	154288872
3.505122262	streamcluster	1	307.2	36	5.064	0.405	155135192	48822985	60484916	13721	890876	155133438
4.005966693	streamcluster	1	307.2	36	5.072	0.405	153179452	49782692	60731200	13518	867648	153160683
4.507126442	streamcluster	1	307.2	36	5.072	0.405	172208241	50122599	65450290	15184	976405	172293809
4.565305275	streamcluster	1	307.2	36	5.072	0.405	21742191	5994270	8011824	1762	124220	21642551
0.500490426	streamcluster	1	307.2	36	5.072	0.405	154014225	52274478	63268411	11410	924594	154043919
1.001163303	streamcluster	1	307.2	36	5.072	0.405	155785115	44642323	58880934	12931	967144	155783153
1.502115144	streamcluster	1	307.2	35.5	5.072	0.405	154490734	45472365	58961897	12982	940276	154460342
2.003136724	streamcluster	1	307.2	36.5	5.072	0.405	154151921	45799537	58677880	13413	919982	154182904
2.503978504	streamcluster	1	307.2	36	5.072	0.405	155481362	46891791	59683531	13629	918370	155478611
3.004729499	streamcluster	1	307.2	36	5.072	0.365	156345819	49276134	61175667	13761	897745	156348879
3.50532257	streamcluster	1	307.2	36	5.072	0.405	154852936	48778870	60361133	13704	890225	154849969
4.006067674	streamcluster	1	307.2	36	5.072	0.405	155874596	50815467	61660046	13734	871078	155875022
4.506844078	streamcluster	1	307.2	36	5.072	0.405	168292291	50132472	64610326	14525	956101	168258262
4.589563015	streamcluster	1	307.2	36	5.064	0.405	35414886	9226953	12658507	3255	188441	35414669
0.500304538	streamcluster	1	403.2	36	5.064	0.486	200940385	64651601	80235133	15204	1203592	200957103
1.001006531	streamcluster	1	403.2	36	5.064	0.486	201764455	58053923	75951852	16636	1223192	201777525
1.501607166	streamcluster	1	403.2	36	5.064	0.486	202389934	59808621	76861083	17305	1191390	202389125
2.002107481	streamcluster	1	403.2	36	5.072	0.486	202235498	60549130	77038007	17580	1175372	202235565
2.50282874	streamcluster	1	403.2	35.5	5.064	0.486	202508597	62954907	78371806	17551	1144466	202509556
3.003439054	streamcluster	1	403.2	36	5.064	0.486	201345648	63608309	78284263	17575	1124717	201341604
3.503962386	streamcluster	1	403.2	36	5.064	0.486	222492622	65725941	84650249	19218	1244004	222480379
3.535868536	streamcluster	1	403.2	36	5.064	0.486	14822243	4112840	5319483	1354	75577	14800342
0.50030965	streamcluster	1	403.2	36	5.072	0.446	200748696	64326250	79880129	15127	1192867	200782368
1.000849876	streamcluster	1	403.2	36	5.064	0.486	202668077	58226426	76188308	16669	1223159	202664945
1.501439998	streamcluster	1	403.2	36	5.064	0.486	201727749	59251937	76339790	17151	1183797	201725609
2.00202272	streamcluster	1	403.2	36	5.064	0.486	203239458	60630835	77218041	17606	1162552	203237699
2.502794041	streamcluster	1	403.2	36	5.064	0.486	201474885	62887240	78133064	17507	1133963	201538745
3.003365613	streamcluster	1	403.2	36	5.064	0.486	200494483	63084444	77797284	17559	1113427	200428693
3.504012081	streamcluster	1	403.2	36	5.064	0.486	223701185	66216810	85052810	19330	1238029	223727954
3.539496762	streamcluster	1	403.2	36	5.064	0.486	17112408	4634188	6017848	1485	88615	17052661
0.500304296	streamcluster	1	403.2	35.5	5.072	0.486	201158926	64380110	80074672	15216	1205288	201189108
1.000952921	streamcluster	1	403.2	35.5	5.064	0.486	201190731	57742552	75846671	16547	1225144	201190709
1.501435915	streamcluster	1	403.2	36	5.064	0.445	200826071	59162905	76191929	17141	1186201	200825235
2.001930417	streamcluster	1	403.2	36	5.064	0.486	202987495	60795999	77567068	17756	1178031	202986330
2.502721332	streamcluster	1	403.2	35.5	5.072	0.486	202675292	63286960	78793113	17629	1151000	202705301
3.003322291	streamcluster	1	403.2	36	5.064	0.486	201337340	63844292	78644520	17723	1121099	201305885
3.503932988	streamcluster	1	403.2	35.5	5.064	0.486	224610277	65586100	84947800	19407	1250536	224630054
3.52303768	streamcluster	1	403.2	36	5.072	0.446	8262595	2520894	3067307	747	41221	8207775
0.500250924	streamcluster	1	518.4	36	5.064	0.567	258791014	80471133	100768750	19685	1541388	258789537
1.000821388	streamcluster	1	518.4	36	5.064	0.567	261339859	75330416	97448550	21639	1528602	261373704
1.501280334	streamcluster	1	518.4	35.5	5.064	0.567	261085402	76830229	97957947	22520	1501866	261116121
2.001679799	streamcluster	1	518.4	35.5	5.064	0.567	259396019	79680353	98894679	22451	1452653	259362742
2.502270619	streamcluster	1	518.4	36	5.064	0.567	261792073	83179655	101221630	22594	1424114	261788544
2.759636978	streamcluster	1	518.4	36	5.064	0.567	159267001	43684281	58086134	13619	866279	159232887
0.50026225	streamcluster	1	518.4	35.5	5.064	0.526	260084550	80428979	100722168	19760	1526666	260118484
1.001342125	streamcluster	1	518.4	36	5.064	0.567	259165175	74236349	96347094	21297	1513068	259161170
1.501920317	streamcluster	1	518.4	36	5.064	0.567	260576047	76369328	97425444	22336	1480395	260575788
2.002299908	streamcluster	1	518.4	36.5	5.064	0.567	256033700	78291596	97356897	22032	1417705	255998206
2.502844293	streamcluster	1	518.4	36	5.064	0.567	258788225	81517294	99626080	22338	1397123	258786769
2.785383429	streamcluster	1	518.4	36	5.064	0.607	170156523	47348070	62651782	14539	928959	170155634
0.500257379	streamcluster	1	518.4	36.5	5.064	0.567	259727123	80366879	100646457	19725	1519830	259762978
1.000795129	streamcluster	1	518.4	36	5.064	0.567	258866219	74767368	96557200	21416	1507372	258862429
1.501208029	streamcluster	1	518.4	36	5.064	0.567	256713034	75147822	96061636	21989	1465391	256707924
2.001599001	streamcluster	1	518.4	35.5	5.064	0.567	257553975	79083529	98234892	22197	1423172	257556239
2.502069139	streamcluster	1	518.4	36	5.064	0.567	260995244	82776415	100722469	22666	1404945	260996466
2.799316076	streamcluster	1	518.4	36	5.064	0.567	178056957	49599866	65541186	15152	971181	178018312
0.500302253	streamcluster	1	614.4	35.5	5.064	0.607	305568746	92057290	116458171	23130	1790618	305599885
1.000802843	streamcluster	1	614.4	36	5.064	0.648	308955996	88403511	114127871	25613	1770353	308959351
1.501160407	streamcluster	1	614.4	36	5.064	0.687	307784191	90949484	114795329	26072	1701480	307781209
2.001521459	streamcluster	1	614.4	35.5	5.064	0.648	307953771	94521457	116696282	26347	1667022	307949325
2.353081948	streamcluster	1	614.4	36	5.064	0.648	240310567	68721843	88610373	20283	1295300	240275619
0.500247753	streamcluster	1	614.4	36	5.064	0.648	304810915	91905642	116037696	23111	1777727	304847044
1.000667956	streamcluster	1	614.4	35.5	5.064	0.648	306699671	87687543	113023519	25335	1759325	306695962
1.501124305	streamcluster	1	614.4	35.5	5.064	0.648	307429751	91045803	115011903	26180	1706293	307428951
2.001544972	streamcluster	1	614.4	35.5	5.056	0.647	307829069	94176383	116187195	26324	1667918	307790897
2.360526078	streamcluster	1	614.4	35.5	5.056	0.648	246338703	70753869	90818640	20798	1318690	246337394
0.500227109	streamcluster	1	614.4	35.5	5.064	0.607	305771335	92564025	116406025	23170	1771088	305769634
1.000619012	streamcluster	1	614.4	36	5.064	0.648	306407989	87595831	112832273	25379	1752524	306437706
1.500977892	streamcluster	1	614.4	35.5	5.064	0.648	308540577	91607352	115315903	26320	1709377	308545543
2.00136875	streamcluster	1	614.4	36	5.056	0.647	307982967	94959585	116672425	26342	1664485	307991296
2.406632963	streamcluster	1	614.4	36	5.064	0.648	261206708	74990771	96219884	22108	1402163	261157459
0.500212615	streamcluster	1	710.4	36	5.064	0.688	356841871	105587993	133831622	26961	2055202	356874007
1.000652525	streamcluster	1	710.4	36	5.056	0.728	359022607	102765662	131780143	29713	2029984	359020263
1.50097863	streamcluster	1	710.4	36	5.056	0.728	358916444	106952680	133496888	30246	1951242	358915319
2.001370202	streamcluster	1	710.4	35.5	5.056	0.728	371868398	111396137	139109539	31061	1990721	371867998
2.051748409	streamcluster	1	710.4	35.5	5.056	0.728	44175048	10882879	15019403	3938	227243	44139151
0.500280781	streamcluster	1	710.4	36	5.056	0.728	358913555	105986256	134461384	26977	2063939	358946599
1.00080339	streamcluster	1	710.4	36	5.056	0.728	356237980	101029960	129930109	29349	2002835	356238746
1.501162972	streamcluster	1	710.4	35.5	5.056	0.728	359392073	106231556	132888893	30117	1947303	359391660
2.001512187	streamcluster	1	710.4	36	5.056	0.728	315829516	96989634	118794908	25542	1695610	315824589
2.125213881	streamcluster	1	710.4	36	5.056	0.728	111629536	27264188	38036723	10009	577012	111593583
0.500210352	streamcluster	1	710.4	36	5.056	0.647	358619051	106113490	134773583	27150	2083374	358651743
1.000598259	streamcluster	1	710.4	36.5	5.056	0.728	356085986	101064212	130044646	29409	2013660	356086790
1.500927674	streamcluster	1	710.4	36	5.056	0.728	357885659	106279342	132731420	30082	1948717	357884578
2.003091614	streamcluster	1	710.4	36	5.056	0.728	372861684	111018353	138917435	31066	1994191	372860453
2.044878542	streamcluster	1	710.4	36.5	5.056	0.728	40979074	10047104	13935031	3620	207473	40940337
0.500187062	streamcluster	1	921.6	35.5	5.056	0.768	461607506	131344631	167510768	34504	2569304	461646910
1.000493919	streamcluster	1	921.6	35.5	5.056	0.889	463925883	130382237	165892768	37746	2496901	463918067
1.500846399	streamcluster	1	921.6	35.5	5.048	0.888	464284521	138769871	170271245	37906	2386377	464291056
1.63827686	streamcluster	1	921.6	35.5	5.056	0.889	151782358	38596801	52023066	12623	777514	151736829
0.500239819	streamcluster	1	921.6	36	5.056	0.768	463499262	131687312	167491239	34282	2563426	463534704
1.000548805	streamcluster	1	921.6	35.5	5.056	0.889	460653261	128865557	163635873	37124	2459593	460653093
1.500833362	streamcluster	1	921.6	36	5.056	0.928	460777393	136447512	167489257	37393	2367023	460773574
1.661413939	streamcluster	1	921.6	36	5.048	0.888	174577495	45357711	60472741	14098	904245	174538529
0.500181223	streamcluster	1	921.6	35.5	5.056	0.849	463546554	131766843	167620271	34222	2570537	463581773
1.000499793	streamcluster	1	921.6	35.5	5.048	0.928	463951054	129903372	165125345	37429	2482647	463951839
1.500835392	streamcluster	1	921.6	36	5.048	0.928	462328829	138562469	169455370	37318	2389505	462326112
1.647917218	streamcluster	1	921.6	36	5.048	0.888	163816291	41281807	55832524	13594	835411	163775353
0.500166224	streamcluster	1	1036.8	36	5.056	0.768	523093994	145831397	186163619	38597	2861248	523129754
1.000436564	streamcluster	1	1036.8	36	5.048	0.928	522082379	145251314	183921039	41835	2741741	522079948
1.469744282	streamcluster	1	1036.8	36	5.048	0.969	514204503	144352838	181722553	41364	2600751	514163810
0.500174664	streamcluster	1	1036.8	36.5	5.056	0.889	520324488	144914332	185193061	38353	2861862	520359548
1.000520896	streamcluster	1	1036.8	36.5	5.048	0.969	517592988	144021838	182858020	41511	2746434	517590816
1.480134666	streamcluster	1	1036.8	36.5	5.048	0.969	525034453	148122873	186709967	42283	2697021	524993998
0.500161857	streamcluster	1	1036.8	36	5.056	0.808	519715277	144925167	184807696	38285	2864473	519712701
1.000457988	streamcluster	1	1036.8	36	5.048	0.969	522530431	144875455	183451076	41690	2751673	522566112
1.467435973	streamcluster	1	1036.8	36	5.048	0.969	512401155	144721875	181791832	41272	2610594	512360602
0.500204417	streamcluster	1	1132.8	36.5	5.056	0.849	550740034	152081788	194154958	40400	2992909	550782297
1.00045748	streamcluster	1	1132.8	36.5	5.048	1.009	555172080	154051954	194457589	44324	2889921	555124434
1.392245486	streamcluster	1	1132.8	36	5.048	1.009	462876934	128945043	162508172	37013	2323728	462874862
0.500232603	streamcluster	1	1132.8	36.5	5.056	0.849	552830969	153067555	194757248	40551	2987205	552868387
1.000574531	streamcluster	1	1132.8	36.5	5.048	1.009	553281516	153426142	193014805	43867	2873886	553279370
1.412167641	streamcluster	1	1132.8	36.5	5.04	1.048	485108755	135470144	170426066	38704	2443178	485066084
0.500166674	streamcluster	1	1132.8	36.5	5.056	0.849	551751054	152473905	194315352	40718	2996351	551788426
1.000437152	streamcluster	1	1132.8	36.5	5.048	1.009	554242181	153920590	194119728	44379	2887999	554239003
1.393140478	streamcluster	1	1132.8	36.5	5.048	1.009	457486259	127595112	160747559	36670	2300692	457444421
0.500161737	streamcluster	1	1224	37	5.048	0.969	605208268	164820065	210301962	43832	3239375	605250441
1.000439831	streamcluster	1	1224	37	5.048	1.128	605447108	166551291	209364391	47451	3094233	605446733
1.305542738	streamcluster	1	1224	36.5	5.04	1.169	394507353	107833911	136271742	30806	1944984	394458205
0.500185345	streamcluster	1	1224	36.5	5.048	1.009	596186415	162016829	206818898	43439	3176763	596228812
1.000480743	streamcluster	1	1224	37	5.048	1.128	605158910	167194351	209949499	47980	3072616	605157584
1.290590645	streamcluster	1	1224	37.5	5.04	1.128	376791674	102753933	130034226	29670	1857004	376743218
0.500158691	streamcluster	1	1224	37	5.048	0.928	597709378	162859704	207764194	43508	3185485	597747622
1.000432645	streamcluster	1	1224	37	5.048	1.13	605986205	167139770	210103552	47800	3085255	605987919
1.29246523	streamcluster	1	1224	36.5	5.04	1.169	382812520	104862887	132517255	30160	1892473	382764974
0.500163759	streamcluster	1	1428	37.5	5.032	1.33	699473714	184704852	235843718	49970	3649115	699518400
1.000413145	streamcluster	1	1428	37.5	5.032	1.489	700899899	191072601	237443166	53710	3477657	700895263
1.141495319	streamcluster	1	1428	37.5	5.032	1.529	227481430	56785052	74243392	17110	1101332	227433687
0.500155912	streamcluster	1	1428	37.5	5.04	1.249	702278704	185462561	237235872	50118	3618005	702317963
1.000415992	streamcluster	1	1428	38	5.032	1.449	708298268	193606717	241216326	54376	3455443	708302729
1.146092021	streamcluster	1	1428	38	5.032	1.529	228384271	57100014	74799812	17178	1102722	228333131
0.500152648	streamcluster	1	1428	38	5.04	1.249	705082641	186386836	238034512	50463	3646066	705079351
1.000453217	streamcluster	1	1428	37.5	5.032	1.489	705096143	192950266	239755853	54157	3453118	705134297
1.13578627	streamcluster	1	1428	37.5	5.032	1.529	217901512	54060137	70943640	16456	1045840	217859235
0.500157616	streamcluster	1	1479	38	5.032	1.368	729296060	191441068	244516308	52042	3756432	729292560
1.000413307	streamcluster	1	1479	38.5	5.032	1.567	731064373	199033830	246792227	55804	3546898	731110057
1.114208057	streamcluster	1	1479	38	5.024	1.647	189600925	45428924	60498042	14079	910067	189551097
0.500152325	streamcluster	1	1479	39	5.04	1.29	731094614	192635318	245660662	52459	3763624	731138182
1.000404026	streamcluster	1	1479	38.5	5.032	1.569	727837724	198442544	245612136	55604	3516536	727830891
1.108254351	streamcluster	1	1479	38	5.024	1.607	185807306	45021241	59910194	13931	894779	185763018
0.500150367	streamcluster	1	1479	39	5.032	1.368	731362716	192378760	245916342	52248	3798933	731400328
1.00039709	streamcluster	1	1479	39	5.032	1.567	723681584	197414632	244536921	55041	3531294	723684598
1.102508621	streamcluster	1	1479	38.5	5.024	1.647	178129872	42481737	57043740	13404	863411	178081812
0.500981496	vips	1	102	37.5	5.08	0.243	51347314	24103681	25137290	2769	280011	51374750
1.004087522	vips	1	102	37.5	5.08	0.203	49723478	13432370	18445306	4223	333963	49725239
1.506301859	vips	1	102	37.5	5.072	0.203	50018061	13696101	18736030	4145	332732	50017323
2.007848783	vips	1	102	37.5	5.08	0.203	49740742	13809149	18736751	4137	332180	49739128
0.500978434	vips	1	102	37	5.08	0.203	49139480	23595323	24424150	2542	275238	49168245
1.003692484	vips	1	102	37.5	5.08	0.203	50547688	13607915	18849772	4369	336174	50546499
1.505583075	vips	1	102	37	5.08	0.203	50661278	14008661	19077079	4265	335408	50661797
2.007591012	vips	1	102	37.5	5.08	0.203	49739162	13862017	18823738	4193	334715	49739188
0.501291426	vips	1	102	37	5.08	0.243	49841732	23828588	24660435	2674	274818	49871112
1.003619803	vips	1	102	37	5.08	0.203	51183410	13873525	19137875	4352	344283	51195305
1.505200297	vips	1	102	37	5.08	0.203	50375287	13820324	18889046	4190	334046	50364251
0.500503353	vips	1	204	36.5	5.072	0.324	101839138	37855975	44048567	7073	609031	101866626
1.001945478	vips	1	204	36.5	5.072	0.324	102102283	28384375	38385785	8600	655802	102147561
1.502775661	vips	1	204	36.5	5.072	0.284	102647211	30006259	39256505	8555	651201	102602679
2.003769024	vips	1	204	37	5.072	0.324	102031332	29851290	39159551	8649	637482	102029156
2.504567538	vips	1	204	36.5	5.072	0.324	102729657	31043113	39774516	8838	625984	102700316
3.006652905	vips	1	204	37	5.072	0.284	104063897	31375363	40297242	9190	641117	104094317
3.507700434	vips	1	204	37	5.072	0.324	103122104	31212012	40005235	9147	626794	103120777
4.008727858	vips	1	204	37	5.072	0.284	103298881	32104907	40415827	9167	617412	103299773
4.509899816	vips	1	204	37	5.08	0.325	103470262	32792569	40850868	9091	611358	103497885
5.010910103	vips	1	204	37	5.072	0.284	101608381	31889965	39893337	9115	598819	101579342
5.511741322	vips	1	204	37	5.072	0.284	103476472	33768081	41367809	9084	601519	103474165
6.012570926	vips	1	204	37	5.08	0.284	102645215	33691246	41146046	8919	595756	102614718
6.513590065	vips	1	204	36.5	5.08	0.284	103048702	34264837	42003943	8404	613032	103078284
7.014926451	vips	1	204	37	5.072	0.324	123851108	29307522	41831254	9417	578798	123858348
7.516121895	vips	1	204	36.5	5.08	0.284	104888520	34819434	33868824	386	98851	104894359
7.668986871	vips	1	204	36.5	5.08	0.284	34632629	10698925	13972626	1565	117025	34588435
0.500503012	vips	1	204	37	5.072	0.324	100978545	37510682	43671295	7008	609160	101008120
1.00176203	vips	1	204	37	5.072	0.324	102060360	28253135	38381564	8579	661857	102061401
1.502618747	vips	1	204	37	5.072	0.284	102706285	29957436	39451702	8532	655382	102705312
2.003668281	vips	1	204	37	5.072	0.324	102104940	29919429	39142126	8721	642358	102102845
2.504819483	vips	1	204	36.5	5.072	0.324	102563832	30701219	39557492	8772	628724	102563231
3.005790784	vips	1	204	36.5	5.072	0.324	101188831	30187039	39032193	8794	625572	101186575
3.506636092	vips	1	204	36.5	5.072	0.324	102291216	30650282	39434796	9069	620635	102292502
4.007618225	vips	1	204	36.5	5.072	0.284	100811688	31170042	39301032	8907	606986	100811382
4.508471761	vips	1	204	36.5	5.072	0.324	102755538	32458505	40569617	9094	608842	102755028
5.009529259	vips	1	204	37	5.072	0.284	100016741	31307226	39189117	8904	593775	100016104
5.51045988	vips	1	204	36.5	5.072	0.324	102660719	32774324	40674014	8948	603080	102694508
6.01223729	vips	1	204	37	5.072	0.284	100934045	32836753	40262496	8852	589790	100973036
6.513236296	vips	1	204	36.5	5.072	0.324	102532129	33241642	41252253	8384	606696	102487677
7.014110246	vips	1	204	37	5.072	0.284	121162332	30341219	42755152	9705	622561	121137733
7.515112324	vips	1	204	37	5.072	0.324	103701947	33443997	33558182	393	156113	103702330
7.731041324	vips	1	204	37	5.072	0.284	48442219	15084132	19404089	1840	140556	48403300
0.500554132	vips	1	204	36.5	5.072	0.324	101673017	37891878	43919901	7107	599121	101704560
1.001688797	vips	1	204	37	5.072	0.324	102868056	28730594	38674840	8668	660153	102867729
1.50247262	vips	1	204	36.5	5.072	0.324	103040208	29976856	39394805	8524	648092	103036546
2.003445197	vips	1	204	36.5	5.072	0.324	102475751	30121170	39196710	8776	630724	102445558
2.504473505	vips	1	204	36.5	5.072	0.284	101852291	30411964	39193609	8719	623940	101881685
3.005458633	vips	1	204	36.5	5.072	0.324	100303934	30081098	38621604	8761	610651	100284427
3.508458185	vips	1	204	36.5	5.072	0.284	103242916	31311630	39940496	9167	623080	103263067
4.011637115	vips	1	204	36.5	5.072	0.324	101886978	31396727	39678369	8893	610944	101885114
4.512677503	vips	1	204	36.5	5.072	0.324	102407489	32271925	40168867	9088	594491	102408655
5.013658306	vips	1	204	36.5	5.072	0.284	100125882	31628968	39296036	8856	587463	100125066
5.514512387	vips	1	204	36.5	5.072	0.324	102435210	32461203	40246218	9037	596479	102432844
6.015508658	vips	1	204	37	5.072	0.324	102521094	33272023	40800416	8878	588966	102518578
6.516405134	vips	1	204	36.5	5.072	0.324	103305290	32945518	41087525	8757	609217	103313000
7.017719641	vips	1	204	36.5	5.072	0.284	122418668	33647278	45469082	10704	701342	122411628
7.518902946	vips	1	204	36	5.072	0.324	98263489	28775677	30463457	742	152205	98269590
7.871148471	vips	1	204	36.5	5.072	0.324	74028624	23446413	28561908	1923	223699	73990602
0.500367904	vips	1	307.2	36.5	5.072	0.405	153555972	51826142	62877401	11316	919592	153587534
1.001169828	vips	1	307.2	36.5	5.072	0.405	154215457	44099640	58235474	12790	960415	154213694
1.503214438	vips	1	307.2	36.5	5.072	0.405	154844216	45554335	59067174	13128	939619	154846110
2.004402881	vips	1	307.2	37	5.072	0.405	154276485	45993670	58940481	13396	922576	154274457
2.505000059	vips	1	307.2	36.5	5.072	0.405	153008291	46196723	58806741	13388	905838	153004509
3.005620466	vips	1	307.2	36.5	5.072	0.405	153913878	48077304	59908227	13494	888289	153920075
3.506447336	vips	1	307.2	36.5	5.072	0.405	152778516	47703475	59312514	13471	873833	152772029
4.011343939	vips	1	307.2	36.5	5.072	0.405	155096824	50042735	61225661	13454	883937	155063755
4.512022628	vips	1	307.2	36.5	5.072	0.405	167745404	51064457	65006191	14252	947414	167777478
5.012784963	vips	1	307.2	36.5	5.072	0.405	155522207	44145420	48923577	4121	347303	155529230
