Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	BUS_CYCLES	BUS_ACCESS_PERIPH	BR_RETURN_SPEC
0.500160601	blackscholes	1224.0	36.5	5.048	1.009	600377046	164028229	208799194	600399029	1409	8947337
1.000408963	blackscholes	1224.0	36.0	5.048	1.128	605739062	167377816	209826533	605737180	1531	9144754
1.302961601	blackscholes	1224.0	36.5	5.04	1.169	391505078	106080771	134719988	391477536	850	5847064
0.500164038	blackscholes	1224.0	37.0	5.048	0.969	599216406	163481365	208328633	599240888	1595	8929293
1.000602925	blackscholes	1224.0	37.0	5.04	1.169	601959815	165600167	207913883	601958321	1486	9058296
1.314179270	blackscholes	1224.0	37.0	5.04	1.169	402143212	108821630	138183782	402112440	1028	5993870
0.500164507	blackscholes	1224.0	36.0	5.048	1.049	604322867	164856766	209915767	604346136	1463	9035818
1.000426203	blackscholes	1224.0	37.0	5.04	1.169	606605327	167651295	209761410	606604783	1476	9193012
1.312986122	blackscholes	1224.0	37.0	5.04	1.169	399322884	107724190	136580219	399292648	984	5969661
0.500150131	blackscholes	1428.0	37.0	5.04	1.33	705364051	186765725	238456448	705389412	1721	10150786
1.000456516	blackscholes	1428.0	37.0	5.032	1.489	703673414	192762008	239875194	703713555	1491	10362881
1.147354363	blackscholes	1428.0	37.5	5.032	1.529	225475930	54746847	72738649	225402756	599	3111237
0.500202372	blackscholes	1428.0	37.5	5.024	1.326	701582858	186357411	237387398	701607841	1540	10166179
1.000433026	blackscholes	1428.0	38.0	5.024	1.527	701404834	190846719	237194585	701400624	1622	10304183
1.153919909	blackscholes	1428.0	37.5	5.016	1.564	238314406	58420213	77343836	238285730	626	3325277
0.500223310	blackscholes	1428.0	37.5	5.04	1.368	703707932	186916160	238327108	703733100	1617	10213016
1.000535633	blackscholes	1428.0	38.0	5.032	1.489	701939065	191495915	237720713	701937099	1488	10363579
1.154517890	blackscholes	1428.0	38.0	5.032	1.529	237245606	58393234	76973117	237214767	540	3328481
0.500144924	blackscholes	1479.0	38.5	5.024	1.366	731884674	192990517	245903438	731909834	1460	10572797
1.000446204	blackscholes	1479.0	38.5	5.016	1.564	731733730	200205572	247609290	731729310	1515	10782590
1.112001635	blackscholes	1479.0	38.5	5.016	1.605	187572769	43893305	59680443	187544364	444	2578411
0.500148569	blackscholes	1479.0	38.0	5.024	1.286	717291015	189121420	241448092	717318161	1693	10369656
1.000387036	blackscholes	1479.0	38.5	5.016	1.564	724403400	196934924	244779631	724400492	1645	10657838
1.131849266	blackscholes	1479.0	38.5	5.016	1.605	216624681	52270080	69807135	216592757	443	3007746
0.500151174	blackscholes	1479.0	38.5	5.024	1.366	728800853	192235822	245047754	728827324	1500	10517824
1.000386411	blackscholes	1479.0	38.5	5.016	1.564	720618276	196523131	243595282	720615458	1524	10590712
1.123576134	blackscholes	1479.0	39.0	5.016	1.605	202700327	48809427	65462428	202669093	368	2820688
0.501137964	bodytrack	102.0	36.5	5.08	0.243	50385265	23911912	24829266	50403787	972	984005
1.003641736	bodytrack	102.0	37.0	5.08	0.203	49666866	13267883	18397550	49667277	1140	791380
0.501229216	bodytrack	102.0	36.5	5.08	0.243	50443737	23927739	24984817	50461405	963	982035
0.501365103	bodytrack	102.0	36.5	5.08	0.203	50941438	24069773	25104671	50960445	995	998125
1.003652673	bodytrack	102.0	36.5	5.08	0.203	50694617	13864032	18962984	50694110	1113	829784
1.505468254	bodytrack	102.0	36.5	5.08	0.203	50464282	13940412	19011779	50464590	964	826077
2.008937826	bodytrack	102.0	36.5	5.08	0.203	50535712	14144728	19151720	50533910	1005	834911
0.501052910	bodytrack	204.0	36.0	5.072	0.324	99811617	37309393	43333648	99830647	1133	1777746
1.002180092	bodytrack	204.0	36.0	5.072	0.284	101628356	28204113	38140884	101628533	1123	1643485
1.503175241	bodytrack	204.0	36.5	5.072	0.284	102398093	29805955	39164359	102396768	1119	1690701
2.004105440	bodytrack	204.0	36.5	5.072	0.284	102228260	29807138	39090731	102225799	1237	1685349
2.504871000	bodytrack	204.0	36.5	5.072	0.284	102686759	30986614	39746471	102687472	1122	1717952
3.005954535	bodytrack	204.0	36.0	5.072	0.324	102165392	30599373	39496409	102165071	1203	1708247
3.506899214	bodytrack	204.0	36.5	5.072	0.284	103548676	31435046	40166029	103548622	1040	1747780
4.007680191	bodytrack	204.0	36.0	5.072	0.324	102532519	31623032	40009608	102530841	1067	1734770
4.508655183	bodytrack	204.0	36.5	5.072	0.284	103568121	32868496	40924863	103568683	1014	1775884
5.009944608	bodytrack	204.0	36.5	5.072	0.284	102568228	32504546	40439930	102567669	1024	1759635
5.510747773	bodytrack	204.0	36.5	5.08	0.284	101954002	32822656	40555042	101960415	1042	1763081
6.011677764	bodytrack	204.0	36.0	5.08	0.284	102504476	33625592	41064333	102493650	1065	1784970
6.512619057	bodytrack	204.0	36.5	5.072	0.284	103095289	34110005	41877676	103096287	1105	1777885
7.013807646	bodytrack	204.0	36.0	5.08	0.284	119851480	31850003	43685307	119859096	1345	1878463
7.514825139	bodytrack	204.0	36.0	5.08	0.325	103375916	41167405	55024313	103373164	1105	124958
8.015841433	bodytrack	204.0	36.5	5.072	0.284	104587745	39739700	44161485	104582553	968	313029
8.067473129	bodytrack	204.0	36.5	5.08	0.284	12883193	3698617	4786218	12863038	121	214994
0.500547587	bodytrack	204.0	36.0	5.072	0.324	100278837	37411238	43340989	100300220	1154	1787358
1.001775761	bodytrack	204.0	36.5	5.072	0.324	101506768	28137961	38202482	101502612	1199	1656885
1.502709814	bodytrack	204.0	36.5	5.072	0.284	102350193	29775266	39046190	102350901	990	1696454
2.003640430	bodytrack	204.0	36.0	5.072	0.324	101598352	29712705	38895414	101596467	1320	1695070
2.504596359	bodytrack	204.0	36.0	5.072	0.284	102518517	30767050	39592922	102517974	1070	1722465
3.005372284	bodytrack	204.0	36.5	5.072	0.324	102872315	31017097	39779811	102871884	1053	1739631
3.506262013	bodytrack	204.0	36.0	5.072	0.284	101968270	30897562	39426805	101967669	1160	1725748
4.007242995	bodytrack	204.0	36.5	5.072	0.324	101619691	31231683	39495087	101619771	1182	1721746
4.508203663	bodytrack	204.0	36.0	5.072	0.284	101611481	31870833	39803899	101610547	1243	1741408
5.009113758	bodytrack	204.0	36.5	5.072	0.284	100467573	31962508	39617890	100467437	1149	1732468
5.510339483	bodytrack	204.0	36.0	5.072	0.324	100904538	31857355	39650681	100903121	1382	1738043
6.011120148	bodytrack	204.0	36.0	5.072	0.324	101453949	32844931	40329680	101452019	1290	1759847
6.512081910	bodytrack	204.0	36.0	5.072	0.324	100941922	32257362	40313665	100942782	1099	1737681
7.013049402	bodytrack	204.0	36.0	5.072	0.284	116518696	33128076	42734667	116516966	1180	1961870
7.514285180	bodytrack	204.0	36.0	5.072	0.324	111808805	41395100	56365216	111814854	1246	539306
8.015097877	bodytrack	204.0	36.5	5.072	0.284	103664171	39655155	47639743	103663774	973	130450
8.184679505	bodytrack	204.0	36.0	5.072	0.324	37513590	12772163	12951702	37488534	383	409857
0.500817696	bodytrack	204.0	36.0	5.072	0.324	101897946	37793204	43910936	101915995	1332	1809776
1.002042068	bodytrack	204.0	36.5	5.072	0.324	102548462	28570709	38640145	102549177	1132	1673771
1.502963829	bodytrack	204.0	36.0	5.072	0.324	99169630	28771782	37769080	99168689	1244	1633472
2.003759442	bodytrack	204.0	36.0	5.072	0.324	101723544	29950084	39052603	101721805	1156	1696916
2.504539847	bodytrack	204.0	36.0	5.072	0.284	102306639	30752253	39486077	102305312	1155	1715583
3.005334522	bodytrack	204.0	36.0	5.072	0.324	101442928	30303050	39006583	101443668	1223	1696257
3.506395661	bodytrack	204.0	36.0	5.072	0.284	103826109	31398859	40074137	103825181	968	1750960
4.007359038	bodytrack	204.0	36.5	5.072	0.284	103989775	32197050	40631148	103988379	1171	1767144
4.508336165	bodytrack	204.0	36.0	5.072	0.284	101878585	31870965	39817437	101879202	1158	1739233
5.009116622	bodytrack	204.0	36.0	5.072	0.284	102021736	32183007	40044289	102020302	1204	1747478
5.510062082	bodytrack	204.0	36.0	5.072	0.284	101911597	32416902	40116693	101910164	1160	1751203
6.011786671	bodytrack	204.0	36.0	5.072	0.284	102118116	33280145	40683205	102119198	1237	1772316
6.512812289	bodytrack	204.0	36.0	5.072	0.324	100610052	31541574	39821974	100609190	1126	1717764
7.013988691	bodytrack	204.0	36.5	5.072	0.284	113527377	32075252	41434598	113564996	1727	1900177
7.515084258	bodytrack	204.0	36.0	5.072	0.324	111257009	41960376	56873834	111222635	1156	442856
8.016086958	bodytrack	204.0	36.0	5.072	0.284	104038974	40204642	47154847	104039174	978	151907
8.156638274	bodytrack	204.0	36.0	5.072	0.324	31310592	10119033	10779017	31285364	260	386445
0.501084942	bodytrack	307.2	36.5	5.072	0.405	154741782	52212844	63542465	154938954	1154	2650803
1.001792168	bodytrack	307.2	36.5	5.072	0.405	153860077	43915701	58084612	153681659	1169	2504242
1.502665438	bodytrack	307.2	36.0	5.072	0.405	154990283	45463515	59207684	154989639	1202	2555269
2.003354747	bodytrack	307.2	36.0	5.072	0.405	155014854	46257056	59448691	155013290	1105	2571465
2.507056772	bodytrack	307.2	36.5	5.072	0.405	155236962	46882855	59758548	155237625	1286	2599043
3.007622120	bodytrack	307.2	36.0	5.072	0.405	154437430	48022366	60129590	154436282	1104	2606128
3.508356898	bodytrack	307.2	36.0	5.072	0.446	153943242	48459808	60239715	153956004	1121	2621854
4.009039749	bodytrack	307.2	36.0	5.072	0.405	152922567	49738543	60688134	152907730	1258	2629805
4.510418707	bodytrack	307.2	36.0	5.072	0.405	171677705	50717631	65901595	171680349	1368	2872835
5.011014264	bodytrack	307.2	36.5	5.072	0.405	159656055	57840586	77013601	159658147	920	839158
5.371517160	bodytrack	307.2	36.5	5.072	0.405	110938190	40565401	44865096	110910445	869	514198
0.500358521	bodytrack	307.2	36.5	5.072	0.405	152899466	51744879	62903885	152917853	1375	2612648
1.001011735	bodytrack	307.2	36.0	5.072	0.405	154000546	43905754	58217154	154007561	1234	2503727
1.501565000	bodytrack	307.2	36.0	5.072	0.405	154610361	45426496	59063970	154602705	1215	2546405
2.002248580	bodytrack	307.2	36.0	5.072	0.405	154013295	46015267	59082178	154013235	1215	2550188
2.502941170	bodytrack	307.2	36.5	5.072	0.405	151759506	45734116	58421549	151758387	1175	2525965
3.003625739	bodytrack	307.2	36.0	5.072	0.365	155066339	48212250	60360239	155062834	1207	2612513
3.504251661	bodytrack	307.2	36.5	5.072	0.405	153825449	48228159	60056164	153840199	1236	2608279
4.004931334	bodytrack	307.2	36.0	5.072	0.405	153662363	49881924	60922465	153648032	1228	2636925
4.505627883	bodytrack	307.2	36.0	5.072	0.365	165071645	49330992	63453566	165068055	1509	2756457
5.006337401	bodytrack	307.2	36.0	5.072	0.405	163853401	57918602	77389376	163860433	1048	985306
5.375014521	bodytrack	307.2	36.0	5.072	0.365	115721337	42587375	47831726	115694873	642	505869
0.500473471	bodytrack	307.2	36.5	5.072	0.405	152191481	51438967	62493620	152190466	1347	2602006
1.001115644	bodytrack	307.2	36.0	5.072	0.405	154659129	44194488	58513102	154678957	1142	2519726
1.501812088	bodytrack	307.2	36.0	5.072	0.405	153890165	45274608	58833571	153889266	1357	2540128
2.002639317	bodytrack	307.2	36.0	5.072	0.405	150062070	44618009	57408696	150111452	1162	2482691
2.503322271	bodytrack	307.2	36.0	5.072	0.365	155167545	46962435	59845178	155116176	1182	2594718
3.003887671	bodytrack	307.2	36.0	5.072	0.365	154448814	48124779	60204644	154447278	1160	2607851
3.504445311	bodytrack	307.2	36.0	5.072	0.405	154487453	48610667	60377996	154486447	1081	2623158
4.005169204	bodytrack	307.2	36.0	5.072	0.405	155634258	50464383	61700501	155632340	1134	2674138
4.505765490	bodytrack	307.2	36.0	5.064	0.446	168765256	49764503	64631145	168771899	1309	2809192
5.006669855	bodytrack	307.2	36.0	5.072	0.405	161155684	58563395	77954589	161207408	1019	831881
5.345812070	bodytrack	307.2	36.0	5.072	0.405	108171569	39587800	43386068	108092474	657	504412
0.500393465	bodytrack	403.2	36.0	5.064	0.486	200822420	64779518	80107242	200842730	1070	3413194
1.001044620	bodytrack	403.2	36.0	5.064	0.486	201734893	58170374	75981279	201734217	1078	3335064
1.501593528	bodytrack	403.2	36.5	5.064	0.486	201300861	59580166	76409929	201297208	1211	3358600
2.002048282	bodytrack	403.2	36.0	5.064	0.486	201247882	60275651	76440179	201250681	1324	3378648
2.502508659	bodytrack	403.2	36.0	5.064	0.486	201694325	62558103	77855680	201691480	1382	3425580
3.005048868	bodytrack	403.2	36.0	5.064	0.486	202041993	63979175	78674034	202041093	1325	3473225
3.505514106	bodytrack	403.2	36.5	5.064	0.486	219682986	66035906	84104477	219682813	1257	3697161
4.005989364	bodytrack	403.2	36.0	5.064	0.486	207369546	75447962	100817547	207373550	1044	935177
4.165059295	bodytrack	403.2	36.5	5.064	0.486	66065316	23372792	21818850	66037602	421	464525
0.500294072	bodytrack	403.2	36.0	5.064	0.486	200940173	64360085	80018259	200959697	1172	3354916
1.000842464	bodytrack	403.2	36.0	5.072	0.526	200817917	57496410	75508808	200817177	1209	3259179
1.501394694	bodytrack	403.2	36.5	5.064	0.486	201809178	59353643	76577007	201808122	1397	3305170
2.001838410	bodytrack	403.2	36.0	5.064	0.486	202518196	60898258	77582444	202516404	1200	3363603
2.502285497	bodytrack	403.2	36.5	5.064	0.486	200493786	62208172	77583980	200492420	1240	3365356
3.002966433	bodytrack	403.2	36.0	5.064	0.486	202113915	63975446	78934657	202112426	1244	3425738
3.503499273	bodytrack	403.2	36.0	5.064	0.486	213375491	62921707	80389499	213377416	1233	3529168
4.004092670	bodytrack	403.2	36.0	5.064	0.486	208123153	77079563	100985263	208127772	1674	728255
4.125646039	bodytrack	403.2	36.5	5.072	0.486	51726083	17970320	17269178	51697407	285	424373
0.500382799	bodytrack	403.2	36.0	5.072	0.486	200123723	64222628	79614938	200146318	1364	3350979
1.001037057	bodytrack	403.2	36.0	5.072	0.486	202447591	58240331	76235695	202444785	1200	3311438
1.501612126	bodytrack	403.2	36.0	5.064	0.445	200238382	59244622	75960406	200237619	1221	3303089
2.002067851	bodytrack	403.2	36.0	5.064	0.486	202122710	60690795	77167430	202121825	1129	3364737
2.503632112	bodytrack	403.2	36.0	5.064	0.486	201419696	62650203	77834388	201418441	1150	3392580
3.004064678	bodytrack	403.2	36.0	5.064	0.486	200710323	63557454	78131747	200707121	1321	3412756
3.504535094	bodytrack	403.2	36.0	5.064	0.486	213701318	63131929	80793657	213704144	1375	3544829
4.006127174	bodytrack	403.2	36.0	5.064	0.486	206256637	75589384	100274515	206259427	1601	801286
4.148949283	bodytrack	403.2	36.0	5.072	0.486	59339602	21087751	19685714	59310873	361	445319
0.500347906	bodytrack	518.4	35.5	5.064	0.567	257680008	80038225	100392735	257700837	1189	4251633
1.000825817	bodytrack	518.4	36.0	5.064	0.567	262405242	75727911	98174232	262402801	1492	4254074
1.501307084	bodytrack	518.4	36.0	5.064	0.567	260560153	76571835	97982201	260560397	1280	4265359
2.001684490	bodytrack	518.4	36.0	5.064	0.567	260278907	79774847	99368371	260276974	1332	4330180
2.502133902	bodytrack	518.4	36.0	5.064	0.607	260500017	83688703	101855150	260502030	1307	4426320
3.002605917	bodytrack	518.4	36.0	5.064	0.567	280499265	89465791	119734450	280501386	1734	2810215
3.217704824	bodytrack	518.4	36.0	5.064	0.567	114731664	41757219	46676674	114702165	581	500614
0.500338551	bodytrack	518.4	36.0	5.064	0.567	256784199	79749954	99911535	256805170	1378	4232409
1.000769808	bodytrack	518.4	35.5	5.064	0.567	260045585	74762092	96709828	260044132	1258	4203824
1.501240682	bodytrack	518.4	35.5	5.064	0.567	260117423	76122491	97298390	260116003	1450	4242234
2.001616282	bodytrack	518.4	36.0	5.064	0.567	259271459	79380536	98687206	259270028	1336	4312479
2.502088792	bodytrack	518.4	36.0	5.064	0.567	261021605	83801180	101838295	261019711	1246	4432591
3.002476291	bodytrack	518.4	35.5	5.064	0.607	282964391	90188415	120448733	282971211	1372	2846866
3.221852393	bodytrack	518.4	36.0	5.064	0.567	115124475	41925040	46924531	115094195	442	498117
0.500318494	bodytrack	518.4	36.0	5.064	0.567	257107989	79648586	99833798	257129456	1548	4244572
1.000731511	bodytrack	518.4	36.0	5.064	0.567	260538460	75112594	97124739	260534735	1278	4235350
1.501206860	bodytrack	518.4	36.0	5.064	0.567	257915750	75882653	96627003	257915675	1428	4233715
2.001681988	bodytrack	518.4	36.0	5.064	0.567	259952241	79417610	98963032	259948692	1370	4334638
2.502053866	bodytrack	518.4	36.0	5.064	0.567	261346686	83148965	101235231	261347864	1354	4441658
3.002454899	bodytrack	518.4	36.0	5.064	0.607	283877558	90434894	119728741	283883117	1212	3023647
3.236537032	bodytrack	518.4	36.0	5.064	0.567	123818134	45406512	51913739	123788508	517	505858
0.500221218	bodytrack	614.4	36.0	5.056	0.606	305823841	92417869	116623231	305843442	1326	4963448
1.000612323	bodytrack	614.4	36.0	5.048	0.646	305395614	87598597	112798392	305395831	1302	4904168
1.500947270	bodytrack	614.4	36.0	5.056	0.646	306685087	90823882	114568251	306683572	1318	4994993
2.001277615	bodytrack	614.4	36.0	5.048	0.646	308021426	94778756	117011704	308018041	1333	5115086
2.501616806	bodytrack	614.4	35.5	5.048	0.646	326986591	100712105	129392277	326994147	1457	4348341
2.764779438	bodytrack	614.4	36.0	5.056	0.647	163140802	60486864	72428711	163109690	940	522511
0.500228454	bodytrack	614.4	35.5	5.064	0.607	306508220	92517003	116616896	306530497	1461	4973968
1.000669656	bodytrack	614.4	36.0	5.064	0.648	305729144	87402595	112838814	305726826	1315	4902596
1.501015642	bodytrack	614.4	35.5	5.064	0.648	307382509	91104640	114886626	307383539	1214	5022636
2.001444110	bodytrack	614.4	35.5	5.056	0.647	304012162	93432668	115211511	304007452	1216	5042151
2.501888720	bodytrack	614.4	36.0	5.064	0.648	331024577	101727828	131276477	331030997	1394	4487715
2.771721542	bodytrack	614.4	35.5	5.064	0.648	167582187	62128815	74265647	167550892	517	517774
0.500228205	bodytrack	614.4	36.0	5.064	0.607	305587496	92246102	116607928	305608022	1361	4948107
1.000687027	bodytrack	614.4	35.5	5.064	0.648	307911862	88102889	113833336	307910322	1627	4935858
1.501141520	bodytrack	614.4	36.0	5.064	0.648	309262447	91377970	115710592	309262745	1181	5026214
2.001487655	bodytrack	614.4	35.5	5.056	0.648	305729195	93641433	115968388	305727005	1372	5055666
2.501833681	bodytrack	614.4	36.0	5.064	0.648	328510885	101541425	130932615	328514963	1308	4360033
2.763545643	bodytrack	614.4	36.0	5.064	0.648	162838541	60206910	72042558	162808703	614	513809
0.500212726	bodytrack	710.4	36.0	5.064	0.688	355503525	104525756	132745273	355526243	1341	5627664
1.000572001	bodytrack	710.4	36.0	5.056	0.728	355215232	100817622	129684584	355211517	1425	5606666
1.500949762	bodytrack	710.4	36.0	5.056	0.728	356702418	105846080	132411609	356699537	1275	5743222
2.001246979	bodytrack	710.4	36.0	5.056	0.728	360444622	108832528	135027916	360444483	1279	5867542
2.403694743	bodytrack	710.4	36.0	5.056	0.728	301807567	104103809	130727877	301783387	853	1732110
0.500217942	bodytrack	710.4	36.5	5.064	0.687	358877810	106300692	134651234	358900466	1528	5745302
1.000633379	bodytrack	710.4	36.0	5.056	0.728	358585520	101985723	130875488	358582319	1281	5695739
1.500940365	bodytrack	710.4	36.0	5.056	0.728	357362336	106349220	132764791	357361971	1374	5787223
2.001316663	bodytrack	710.4	36.0	5.056	0.728	368766421	110607904	137761475	368763669	1430	6014869
2.395946820	bodytrack	710.4	36.0	5.056	0.728	288158233	100934540	125939727	288133320	938	1523536
0.500203335	bodytrack	710.4	36.0	5.064	0.647	357458697	105774628	134156629	357479410	1516	5713580
1.001248202	bodytrack	710.4	36.0	5.056	0.728	357773738	101311324	130260573	357771364	1325	5671562
1.501566156	bodytrack	710.4	36.0	5.056	0.728	357293383	106175542	132472031	357293044	1435	5775733
2.001964304	bodytrack	710.4	36.0	5.056	0.728	365633434	109888076	136463724	365631249	1478	5965369
2.401212989	bodytrack	710.4	36.0	5.056	0.728	300739474	103574693	129938653	300715280	1196	1697777
